callsign,product,status,type,created_date,last_modified_date,licence_version_last_modified_date,licence_version_original_start_date
M7PIX,Amateur Foundation Radio Licence,Allocated,,,2021-03-18,,
M7PJA,Amateur Foundation Radio Licence,Allocated,,,2019-11-18,,
M7PJB,Amateur Foundation Radio Licence,Allocated,,,2019-11-18,,
M7PJC,Amateur Foundation Radio Licence,Allocated,,,2021-04-01,,
M7PJD,Amateur Foundation Radio Licence,Allocated,,,2023-01-18,,
M7PJE,Amateur Foundation Radio Licence,Allocated,,,2022-04-24,,
M7PJF,Amateur Foundation Radio Licence,Allocated,,,2021-03-04,,
M7PJG,Amateur Foundation Radio Licence,Allocated,,,2020-08-22,,
M7PJH,Amateur Foundation Radio Licence,Allocated,,,2020-12-17,,
M7PJI,Amateur Foundation Radio Licence,Allocated,,,2020-06-11,,
M7PJK,Amateur Foundation Radio Licence,Allocated,,,2022-02-11,,
M7PJL,Amateur Foundation Radio Licence,Allocated,,,2022-07-22,,
M7PJM,Amateur Foundation Radio Licence,Allocated,,,2022-07-22,,
M7PJO,Amateur Foundation Radio Licence,Allocated,,,2021-04-03,,
M7PJP,Amateur Foundation Radio Licence,Allocated,,,2018-12-22,,
M7PJR,Amateur Foundation Radio Licence,Allocated,,,2020-08-14,,
M7PJS,Amateur Foundation Radio Licence,Allocated,,,2021-09-10,,
M7PJT,Amateur Foundation Radio Licence,Allocated,,,2021-09-10,,
M7PJW,Amateur Foundation Radio Licence,Allocated,,,2020-10-24,,
M7PJX,Amateur Foundation Radio Licence,Allocated,,,2022-04-20,,
M7PJY,Amateur Foundation Radio Licence,Allocated,,,2022-04-20,,
M7PKA,Amateur Foundation Radio Licence,Allocated,,,2020-07-29,,
M7PKB,Amateur Foundation Radio Licence,Allocated,,,2020-07-29,,
M7PKD,Amateur Foundation Radio Licence,Allocated,,,2021-08-04,,
M7PKE,Amateur Foundation Radio Licence,Allocated,,,2021-08-04,,
M7PKJ,Amateur Foundation Radio Licence,Allocated,,,2020-04-30,,
M7PKK,Amateur Foundation Radio Licence,Allocated,,,2020-10-28,,
M7PKL,Amateur Foundation Radio Licence,Allocated,,,2021-05-12,,
M7PKM,Amateur Foundation Radio Licence,Allocated,,,2021-05-12,,
M7PKR,Amateur Foundation Radio Licence,Allocated,,,2021-01-26,,
M7PKS,Amateur Foundation Radio Licence,Allocated,,,2021-03-29,,
M7PKT,Amateur Foundation Radio Licence,Allocated,,,2021-03-29,,
M7PKW,Amateur Foundation Radio Licence,Allocated,,,2019-02-02,,
M7PKY,Amateur Foundation Radio Licence,Allocated,,,2022-03-09,,
M7PLA,Amateur Foundation Radio Licence,Allocated,,,2021-03-26,,
M7PLB,Amateur Foundation Radio Licence,Allocated,,,2021-03-26,,
M7PLC,Amateur Foundation Radio Licence,Allocated,,,2021-02-18,,
M7PLD,Amateur Foundation Radio Licence,Allocated,,,2021-02-18,,
M7PLE,Amateur Foundation Radio Licence,Allocated,,,2022-11-16,,
M7PLF,Amateur Foundation Radio Licence,Allocated,,,2022-11-16,,
M7PLG,Amateur Foundation Radio Licence,Allocated,,,2022-11-16,,
M7PLH,Amateur Foundation Radio Licence,Allocated,,,2021-06-14,,
M7PLJ,Amateur Foundation Radio Licence,Allocated,,,2021-02-10,,
M7PLL,Amateur Foundation Radio Licence,Allocated,,,2022-07-25,,
M7PLM,Amateur Foundation Radio Licence,Allocated,,,2022-07-25,,
M7PLN,Amateur Foundation Radio Licence,Allocated,,,2022-07-25,,
M7PLO,Amateur Foundation Radio Licence,Allocated,,,2021-01-26,,
M7PLP,Amateur Foundation Radio Licence,Allocated,,,2021-01-26,,
M7PLR,Amateur Foundation Radio Licence,Allocated,,,2020-09-14,,
M7PLS,Amateur Foundation Radio Licence,Allocated,,,2020-09-14,,
M7PLT,Amateur Foundation Radio Licence,Allocated,,,2022-03-04,,
M7PLU,Amateur Foundation Radio Licence,Allocated,,,2022-03-04,,
M7PLW,Amateur Foundation Radio Licence,Allocated,,,2020-06-13,,
M7PLX,Amateur Foundation Radio Licence,Allocated,,,2020-11-21,,
M7PLY,Amateur Foundation Radio Licence,Allocated,,,2022-09-27,,
M7PLZ,Amateur Foundation Radio Licence,Allocated,,,2022-09-27,,
M7PMA,Amateur Foundation Radio Licence,Allocated,,,2022-09-27,,
M7PMB,Amateur Foundation Radio Licence,Allocated,,,2020-06-19,,
M7PMC,Amateur Foundation Radio Licence,Allocated,,,2020-06-19,,
M7PMD,Amateur Foundation Radio Licence,Allocated,,,2020-06-11,,
M7PMF,Amateur Foundation Radio Licence,Allocated,,,2020-10-25,,
M7PMG,Amateur Foundation Radio Licence,Allocated,,,2020-10-25,,
M7PMH,Amateur Foundation Radio Licence,Allocated,,,2020-12-12,,
M7PMI,Amateur Foundation Radio Licence,Allocated,,,2022-04-03,,
M7PMJ,Amateur Foundation Radio Licence,Allocated,,,2020-12-12,,
M7PMK,Amateur Foundation Radio Licence,Allocated,,,2020-10-02,,
M7PML,Amateur Foundation Radio Licence,Allocated,,,2020-10-02,,
M7PMM,Amateur Foundation Radio Licence,Allocated,,,2021-03-31,,
M7PMN,Amateur Foundation Radio Licence,Allocated,,,2021-03-31,,
M7PMO,Amateur Foundation Radio Licence,Allocated,,,2022-07-21,,
M7PMP,Amateur Foundation Radio Licence,Allocated,,,2021-03-13,,
M7PMR,Amateur Foundation Radio Licence,Allocated,,,2019-06-09,,
M7PMS,Amateur Foundation Radio Licence,Allocated,,,2020-11-04,,
M7PMV,Amateur Foundation Radio Licence,Allocated,,,2022-09-13,,
M7PMX,Amateur Foundation Radio Licence,Allocated,,,2020-07-03,,
M7PMY,Amateur Foundation Radio Licence,Allocated,,,2022-03-22,,
M7PMZ,Amateur Foundation Radio Licence,Allocated,,,2022-03-22,,
M7PNE,Amateur Foundation Radio Licence,Reserved,,,2020-12-04,,
M7PNG,Amateur Foundation Radio Licence,Allocated,,,2022-05-11,,
M7PNK,Amateur Foundation Radio Licence,Allocated,,,2020-12-01,,
M7PNO,Amateur Foundation Radio Licence,Allocated,,,2022-11-16,,
M7PNR,Amateur Foundation Radio Licence,Allocated,,,2021-04-09,,
M7PNS,Amateur Foundation Radio Licence,Allocated,,,2021-04-09,,
M7PNW,Amateur Foundation Radio Licence,Allocated,,,2021-02-14,,
M7PNX,Amateur Foundation Radio Licence,Allocated,,,2021-02-14,,
M7PNY,Amateur Foundation Radio Licence,Allocated,,,2023-01-11,,
M7POA,Amateur Foundation Radio Licence,Allocated,,,2020-07-27,,
M7POB,Amateur Foundation Radio Licence,Allocated,,,2022-10-17,,
M7POC,Amateur Foundation Radio Licence,Allocated,,,2022-10-17,,
M7POD,Amateur Foundation Radio Licence,Allocated,,,2022-10-17,,
M7POE,Amateur Foundation Radio Licence,Allocated,,,2020-08-19,,
M7POG,Amateur Foundation Radio Licence,Allocated,,,2022-09-12,,
M7POH,Amateur Foundation Radio Licence,Allocated,,,2022-09-12,,
M7POI,Amateur Foundation Radio Licence,Allocated,,,2022-09-12,,
M7POL,Amateur Foundation Radio Licence,Allocated,,,2020-05-27,,
M7POM,Amateur Foundation Radio Licence,Allocated,,,2020-09-30,,
M7POP,Amateur Foundation Radio Licence,Allocated,,,2020-07-11,,
M7POS,Amateur Foundation Radio Licence,Reserved,,,2021-03-19,,
M7POW,Amateur Foundation Radio Licence,Allocated,,,2019-11-25,,
M7PPC,Amateur Foundation Radio Licence,Allocated,,,2021-06-07,,
M7PPF,Amateur Foundation Radio Licence,Available,,,2020-09-28,,
M7PPG,Amateur Foundation Radio Licence,Allocated,,,2020-09-28,,
M7PPK,Amateur Foundation Radio Licence,Allocated,,,2021-07-30,,
M7PPL,Amateur Foundation Radio Licence,Allocated,,,2021-07-30,,
M7PPM,Amateur Foundation Radio Licence,Allocated,,,2021-07-30,,
M7PPP,Amateur Foundation Radio Licence,Allocated,,,2020-12-30,,
M7PPR,Amateur Foundation Radio Licence,Allocated,,,2022-10-26,,
M7PPS,Amateur Foundation Radio Licence,Allocated,,,2022-10-26,,
M7PPW,Amateur Foundation Radio Licence,Allocated,,,2020-12-22,,
M7PPY,Amateur Foundation Radio Licence,Allocated,,,2021-05-15,,
M7PQR,Amateur Foundation Radio Licence,Allocated,,,2020-07-13,,
M7PRA,Amateur Foundation Radio Licence,Allocated,,,2020-10-28,,
M7PRB,Amateur Foundation Radio Licence,Allocated,,,2020-06-25,,
M7PRC,Amateur Foundation Radio Licence,Allocated,,,2020-06-25,,
M7PRD,Amateur Foundation Radio Licence,Allocated,,,2019-08-02,,
M7PRE,Amateur Foundation Radio Licence,Allocated,,,2020-08-21,,
M7PRF,Amateur Foundation Radio Licence,Allocated,,,2022-02-09,,
M7PRG,Amateur Foundation Radio Licence,Allocated,,,2021-07-31,,
M7PRH,Amateur Foundation Radio Licence,Allocated,,,2021-07-31,,
M7PRI,Amateur Foundation Radio Licence,Allocated,,,2021-07-31,,
M7PRJ,Amateur Foundation Radio Licence,Allocated,,,2022-04-07,,
M7PRK,Amateur Foundation Radio Licence,Allocated,,,2022-04-07,,
M7PRL,Amateur Foundation Radio Licence,Allocated,,,2022-04-07,,
M7PRM,Amateur Foundation Radio Licence,Allocated,,,2020-12-18,,
M7PRN,Amateur Foundation Radio Licence,Allocated,,,2020-12-18,,
M7PRO,Amateur Foundation Radio Licence,Allocated,,,2022-06-10,,
M7PRP,Amateur Foundation Radio Licence,Allocated,,,2022-06-10,,
M7PRS,Amateur Foundation Radio Licence,Allocated,,,2020-07-31,,
M7PRT,Amateur Foundation Radio Licence,Allocated,,,2021-03-12,,
M7PRU,Amateur Foundation Radio Licence,Allocated,,,2021-03-12,,
M7PRW,Amateur Foundation Radio Licence,Allocated,,,2020-12-14,,
M7PRX,Amateur Foundation Radio Licence,Allocated,,,2021-01-22,,
M7PRY,Amateur Foundation Radio Licence,Allocated,,,2021-01-22,,
M7PRZ,Amateur Foundation Radio Licence,Allocated,,,2021-03-20,,
M7PSA,Amateur Foundation Radio Licence,Allocated,,,2022-06-19,,
M7PSB,Amateur Foundation Radio Licence,Allocated,,,2021-03-20,,
M7PSC,Amateur Foundation Radio Licence,Allocated,,,2020-08-15,,
M7PSD,Amateur Foundation Radio Licence,Allocated,,,2020-08-15,,
M7PSG,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7PSH,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7PSI,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7PSJ,Amateur Foundation Radio Licence,Allocated,,,2022-05-03,,
M7PSK,Amateur Foundation Radio Licence,Allocated,,,2022-05-03,,
M7PSL,Amateur Foundation Radio Licence,Allocated,,,2022-05-03,,
M7PSM,Amateur Foundation Radio Licence,Allocated,,,2021-01-14,,
M7PSO,Amateur Foundation Radio Licence,Allocated,,,2022-04-13,,
M7PSP,Amateur Foundation Radio Licence,Allocated,,,2022-04-13,,
M7PSR,Amateur Foundation Radio Licence,Allocated,,,2021-02-04,,
M7PSS,Amateur Foundation Radio Licence,Allocated,,,2021-02-04,,
M7PST,Amateur Foundation Radio Licence,Allocated,,,2021-02-04,,
M7PSW,Amateur Foundation Radio Licence,Allocated,,,2023-01-17,,
M7PSX,Amateur Foundation Radio Licence,Allocated,,,2023-01-17,,
M7PSY,Amateur Foundation Radio Licence,Allocated,,,2023-01-17,,
M7PSZ,Amateur Foundation Radio Licence,Allocated,,,2022-01-26,,
M7PTA,Amateur Foundation Radio Licence,Allocated,,,2022-01-26,,
M7PTB,Amateur Foundation Radio Licence,Allocated,,,2021-05-20,,
M7PTC,Amateur Foundation Radio Licence,Allocated,,,2021-07-14,,
M7PTE,Amateur Foundation Radio Licence,Allocated,,,2022-01-18,,
M7PTG,Amateur Foundation Radio Licence,Allocated,,,2020-06-05,,
M7PTK,Amateur Foundation Radio Licence,Allocated,,,2021-10-23,,
M7PTM,Amateur Foundation Radio Licence,Allocated,,,2022-02-17,,
M7PTN,Amateur Foundation Radio Licence,Allocated,,,2022-12-20,,
M7PTO,Amateur Foundation Radio Licence,Allocated,,,2022-12-20,,
M7PTP,Amateur Foundation Radio Licence,Allocated,,,2022-12-20,,
M7PTR,Amateur Foundation Radio Licence,Allocated,,,2021-02-20,,
M7PTS,Amateur Foundation Radio Licence,Allocated,,,2022-05-26,,
M7PTT,Amateur Foundation Radio Licence,Allocated,,,2020-12-25,,
M7PTW,Amateur Foundation Radio Licence,Allocated,,,2020-07-11,,
M7PTX,Amateur Foundation Radio Licence,Allocated,,,2021-03-11,,
M7PTY,Amateur Foundation Radio Licence,Allocated,,,2022-08-04,,
M7PTZ,Amateur Foundation Radio Licence,Allocated,,,2022-08-04,,
M7PUB,Amateur Foundation Radio Licence,Allocated,,,2021-03-08,,
M7PUD,Amateur Foundation Radio Licence,Allocated,,,2020-10-28,,
M7PUG,Amateur Foundation Radio Licence,Allocated,,,2019-04-29,,
M7PUH,Amateur Foundation Radio Licence,Allocated,,,2019-04-29,,
M7PUL,Amateur Foundation Radio Licence,Allocated,,,2021-03-11,,
M7PUP,Amateur Foundation Radio Licence,Allocated,,,2020-08-15,,
M7PUR,Amateur Foundation Radio Licence,Allocated,,,2020-05-23,,
M7PUZ,Amateur Foundation Radio Licence,Allocated,,,2021-05-22,,
M7PVB,Amateur Foundation Radio Licence,Allocated,,,2021-11-09,,
M7PVD,Amateur Foundation Radio Licence,Allocated,,,2020-06-27,,
M7PVL,Amateur Foundation Radio Licence,Allocated,,,2019-08-14,,
M7PVM,Amateur Foundation Radio Licence,Allocated,,,2019-08-14,,
M7PVP,Amateur Foundation Radio Licence,Allocated,,,2020-10-21,,
M7PVS,Amateur Foundation Radio Licence,Allocated,,,2022-02-17,,
M7PVT,Amateur Foundation Radio Licence,Allocated,,,2022-12-13,,
M7PVW,Amateur Foundation Radio Licence,Allocated,,,2021-12-14,,
M7PVX,Amateur Foundation Radio Licence,Allocated,,,2021-12-14,,
M7PWA,Amateur Foundation Radio Licence,Allocated,,,2020-11-21,,
M7PWB,Amateur Foundation Radio Licence,Allocated,,,2021-10-14,,
M7PWC,Amateur Foundation Radio Licence,Allocated,,,2021-10-14,,
M7PWD,Amateur Foundation Radio Licence,Allocated,,,2021-10-14,,
M7PWE,Amateur Foundation Radio Licence,Allocated,,,2020-06-08,,
M7PWG,Amateur Foundation Radio Licence,Allocated,,,2022-07-24,,
M7PWH,Amateur Foundation Radio Licence,Allocated,,,2021-04-21,,
M7PWJ,Amateur Foundation Radio Licence,Allocated,,,2022-12-02,,
M7PWK,Amateur Foundation Radio Licence,Allocated,,,2022-12-02,,
M7PWL,Amateur Foundation Radio Licence,Allocated,,,2022-10-19,,
M7PWM,Amateur Foundation Radio Licence,Allocated,,,2022-10-19,,
M7PWN,Amateur Foundation Radio Licence,Allocated,,,2022-10-19,,
M7PWO,Amateur Foundation Radio Licence,Allocated,,,2021-01-25,,
M7PWP,Amateur Foundation Radio Licence,Allocated,,,2021-01-25,,
M7PWR,Amateur Foundation Radio Licence,Allocated,,,2021-06-02,,
M7PWS,Amateur Foundation Radio Licence,Allocated,,,2021-06-02,,
M7PWW,Amateur Foundation Radio Licence,Allocated,,,2021-04-08,,
M7PWZ,Amateur Foundation Radio Licence,Allocated,,,2019-04-04,,
M7PXE,Amateur Foundation Radio Licence,Allocated,,,2023-01-15,,
M7PXH,Amateur Foundation Radio Licence,Available,,,2020-06-24,,
M7PXK,Amateur Foundation Radio Licence,Allocated,,,2021-02-28,,
M7PXM,Amateur Foundation Radio Licence,Allocated,,,2020-07-16,,
M7PXP,Amateur Foundation Radio Licence,Allocated,,,2022-05-06,,
M7PXR,Amateur Foundation Radio Licence,Allocated,,,2020-12-21,,
M7PXT,Amateur Foundation Radio Licence,Allocated,,,2022-06-20,,
M7PXX,Amateur Foundation Radio Licence,Allocated,,,2021-03-02,,
M7PYA,Amateur Foundation Radio Licence,Allocated,,,2021-03-18,,
M7PYB,Amateur Foundation Radio Licence,Allocated,,,2021-03-18,,
M7PYF,Amateur Foundation Radio Licence,Allocated,,,2021-08-24,,
M7PYM,Amateur Foundation Radio Licence,Allocated,,,2018-12-31,,
M7PYS,Amateur Foundation Radio Licence,Allocated,,,2022-08-28,,
M7PYX,Amateur Foundation Radio Licence,Allocated,,,2020-12-17,,
M7PZG,Amateur Foundation Radio Licence,Allocated,,,2021-09-27,,
M7PZK,Amateur Foundation Radio Licence,Allocated,,,2022-07-14,,
M7PZT,Amateur Foundation Radio Licence,Allocated,,,2020-12-17,,
M7PZW,Amateur Foundation Radio Licence,Allocated,,,2021-03-26,,
M7RAB,Amateur Foundation Radio Licence,Allocated,,,2019-08-18,,
M7RAC,Amateur Foundation Radio Licence,Allocated,,,2019-08-18,,
M7RAD,Amateur Foundation Radio Licence,Allocated,,,2019-08-18,,
M7RAE,,Allocated,,,2021-05-07,,
M7RAG,Amateur Foundation Radio Licence,Allocated,,,2021-05-07,,
M7RAH,Amateur Foundation Radio Licence,Allocated,,,2021-05-07,,
M7RAJ,Amateur Foundation Radio Licence,Allocated,,,2020-10-27,,
M7RAK,Amateur Foundation Radio Licence,Allocated,,,2020-10-27,,
M7RAL,Amateur Foundation Radio Licence,Allocated,,,2020-10-27,,
M7RAM,Amateur Foundation Radio Licence,Allocated,,,2020-07-16,,
M7RAN,Amateur Foundation Radio Licence,Allocated,,,2020-07-16,,
M7RAP,Amateur Foundation Radio Licence,Allocated,,,2020-06-15,,
M7RAQ,Amateur Foundation Radio Licence,Allocated,,,2020-06-23,,
M7RAR,Amateur Foundation Radio Licence,Allocated,,,2020-06-23,,
M7RAS,Amateur Foundation Radio Licence,Allocated,,,2020-06-23,,
M7RAT,Amateur Foundation Radio Licence,Allocated,,,2020-02-12,,
M7RAV,Amateur Foundation Radio Licence,Allocated,,,2023-01-19,,
M7RAW,Amateur Foundation Radio Licence,Allocated,,,2020-07-27,,
M7RAX,Amateur Foundation Radio Licence,Allocated,,,2020-10-18,,
M7RAY,Amateur Foundation Radio Licence,Allocated,,,2022-06-01,,
M7RAZ,Amateur Foundation Radio Licence,Allocated,,,2020-10-23,,
M7RBB,Amateur Foundation Radio Licence,Allocated,,,2019-04-09,,
M7RBC,Amateur Foundation Radio Licence,Allocated,,,2020-04-30,,
M7RBD,Amateur Foundation Radio Licence,Allocated,,,2022-10-23,,
M7RBE,Amateur Foundation Radio Licence,Allocated,,,2022-06-01,,
M7RBF,Amateur Foundation Radio Licence,Allocated,,,2022-06-01,,
M7RBH,Amateur Foundation Radio Licence,Allocated,,,2021-02-08,,
M7RBJ,Amateur Foundation Radio Licence,Allocated,,,2022-12-27,,
M7RBN,Amateur Foundation Radio Licence,Allocated,,,2020-06-15,,
M7RBR,Amateur Foundation Radio Licence,Reserved,,,2023-01-25,,
M7RBS,Amateur Foundation Radio Licence,Allocated,,,2022-02-04,,
M7RBT,Amateur Foundation Radio Licence,Allocated,,,2020-05-16,,
M7RBY,Amateur Foundation Radio Licence,Allocated,,,2022-04-07,,
M7RCA,Amateur Foundation Radio Licence,Allocated,,,2020-08-18,,
M7RCB,Amateur Foundation Radio Licence,Allocated,,,2020-11-14,,
M7RCD,Amateur Foundation Radio Licence,Allocated,,,2020-11-14,,
M7RCE,Amateur Foundation Radio Licence,Allocated,,,2020-11-14,,
M7RCG,Amateur Foundation Radio Licence,Allocated,,,2022-01-28,,
M7RCH,Amateur Foundation Radio Licence,Allocated,,,2022-01-28,,
M7RCI,Amateur Foundation Radio Licence,Allocated,,,2021-06-23,,
M7RCJ,Amateur Foundation Radio Licence,Allocated,,,2021-06-23,,
M7RCK,Amateur Foundation Radio Licence,Allocated,,,2021-05-15,,
M7RCL,Amateur Foundation Radio Licence,Allocated,,,2021-05-15,,
M7RCM,Amateur Foundation Radio Licence,Allocated,,,2022-08-11,,
M7RCN,Amateur Foundation Radio Licence,Allocated,,,2022-03-09,,
M7RCO,Amateur Foundation Radio Licence,Allocated,,,2022-03-09,,
M7RCR,Amateur Foundation Radio Licence,Allocated,,,2020-09-24,,
M7RCS,Amateur Foundation Radio Licence,Allocated,,,2020-09-24,,
M7RCT,Amateur Foundation Radio Licence,Allocated,,,2022-01-14,,
M7RCU,Amateur Foundation Radio Licence,Allocated,,,2022-01-14,,
M7RCW,Amateur Foundation Radio Licence,Allocated,,,2021-11-24,,
M7RCX,Amateur Foundation Radio Licence,Allocated,,,2021-11-24,,
M7RCY,Amateur Foundation Radio Licence,Allocated,,,2020-11-21,,
M7RCZ,Amateur Foundation Radio Licence,Allocated,,,2020-07-16,,
M7RDA,Amateur Foundation Radio Licence,Allocated,,,2020-07-16,,
M7RDB,Amateur Foundation Radio Licence,Allocated,,,2021-03-09,,
M7RDC,Amateur Foundation Radio Licence,Allocated,,,2022-08-01,,
M7RDE,Amateur Foundation Radio Licence,Allocated,,,2022-06-06,,
M7RDF,,Allocated,,,2022-06-06,,
M7RDG,Amateur Foundation Radio Licence,Allocated,,,2022-11-14,,
M7RDH,Amateur Foundation Radio Licence,Allocated,,,2020-08-15,,
M7RDL,Amateur Foundation Radio Licence,Allocated,,,2020-08-17,,
M7RDM,Amateur Foundation Radio Licence,Allocated,,,2020-08-17,,
M7RDO,Amateur Foundation Radio Licence,Allocated,,,2020-06-01,,
M7RDP,Amateur Foundation Radio Licence,Allocated,,,2020-06-01,,
M7RDR,Amateur Foundation Radio Licence,Allocated,,,2021-05-28,,
M7RDS,Amateur Foundation Radio Licence,Allocated,,,2022-10-26,,
M7RDT,Amateur Foundation Radio Licence,Allocated,,,2022-10-26,,
M7RDW,Amateur Foundation Radio Licence,Allocated,,,2021-04-01,,
M7RDX,Amateur Foundation Radio Licence,Allocated,,,2020-09-07,,
M7RDY,Amateur Foundation Radio Licence,Allocated,,,2021-10-02,,
M7RDZ,Amateur Foundation Radio Licence,Allocated,,,2021-04-17,,
M7REA,Amateur Foundation Radio Licence,Allocated,,,2021-04-17,,
M7REB,Amateur Foundation Radio Licence,Allocated,,,2022-01-21,,
M7REC,Amateur Foundation Radio Licence,Allocated,,,2022-01-21,,
M7RED,Amateur Foundation Radio Licence,Allocated,,,2022-01-21,,
M7REE,Amateur Foundation Radio Licence,Allocated,,,2019-03-02,,
M7REG,Amateur Foundation Radio Licence,Allocated,,,2022-01-24,,
M7REH,Amateur Foundation Radio Licence,Allocated,,,2022-01-24,,
M7REJ,Amateur Foundation Radio Licence,Allocated,,,2019-09-14,,
M7REL,Amateur Foundation Radio Licence,Allocated,,,2021-09-14,,
M7REM,Amateur Foundation Radio Licence,Allocated,,,2021-09-14,,
M7REN,Amateur Foundation Radio Licence,Allocated,,,2021-11-12,,
M7REO,Amateur Foundation Radio Licence,Allocated,,,2022-08-08,,
M7REP,Amateur Foundation Radio Licence,Allocated,,,2022-02-05,,
M7RER,Amateur Foundation Radio Licence,Allocated,,,2021-03-05,,
M7RES,Amateur Foundation Radio Licence,Allocated,,,2022-03-09,,
M7RET,Amateur Foundation Radio Licence,Allocated,,,2022-03-09,,
M7REV,Amateur Foundation Radio Licence,Allocated,,,2019-07-10,,
M7REX,Amateur Foundation Radio Licence,Allocated,,,2021-12-20,,
M7REY,Amateur Foundation Radio Licence,Allocated,,,2021-03-13,,
M7RFA,Amateur Foundation Radio Licence,Allocated,,,2023-01-23,,
M7RFC,Amateur Foundation Radio Licence,Allocated,,,2021-02-09,,
M7RFD,Amateur Foundation Radio Licence,Allocated,,,2020-03-06,,
M7RFJ,Amateur Foundation Radio Licence,Allocated,,,2022-04-16,,
M7RFM,Amateur Foundation Radio Licence,Allocated,,,2020-06-12,,
M7RFP,Amateur Foundation Radio Licence,Allocated,,,2021-10-31,,
M7RFQ,Amateur Foundation Radio Licence,Allocated,,,2021-10-31,,
M7RFS,Amateur Foundation Radio Licence,Allocated,,,2022-11-05,,
M7RFT,Amateur Foundation Radio Licence,Allocated,,,2022-11-05,,
M7RFW,Amateur Foundation Radio Licence,Allocated,,,2022-05-18,,
M7RFX,Amateur Foundation Radio Licence,Allocated,,,2022-05-19,,
M7RGA,Amateur Foundation Radio Licence,Allocated,,,2019-02-02,,
M7RGB,Amateur Foundation Radio Licence,Allocated,,,2020-07-03,,
M7RGC,Amateur Foundation Radio Licence,Allocated,,,2021-03-30,,
M7RGD,Amateur Foundation Radio Licence,Allocated,,,2021-03-30,,
M7RGF,Amateur Foundation Radio Licence,Allocated,,,2022-02-16,,
M7RGG,Amateur Foundation Radio Licence,Allocated,,,2022-02-16,,
M7RGJ,Amateur Foundation Radio Licence,Allocated,,,2022-05-11,,
M7RGK,Amateur Foundation Radio Licence,Allocated,,,2022-05-11,,
M7RGL,Amateur Foundation Radio Licence,Allocated,,,2022-05-11,,
M7RGM,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7RGN,Amateur Foundation Radio Licence,Allocated,,,2022-07-01,,
M7RGP,Amateur Foundation Radio Licence,Allocated,,,2021-02-13,,
M7RGR,Amateur Foundation Radio Licence,Allocated,,,2021-05-15,,
M7RGS,Amateur Foundation Radio Licence,Allocated,,,2021-05-15,,
M7RGW,Amateur Foundation Radio Licence,Allocated,,,2021-10-06,,
M7RGX,Amateur Foundation Radio Licence,Allocated,,,2021-10-06,,
M7RHA,Amateur Foundation Radio Licence,Allocated,,,2022-11-07,,
M7RHB,Amateur Foundation Radio Licence,Allocated,,,2022-11-07,,
M7RHC,Amateur Foundation Radio Licence,Allocated,,,2022-11-07,,
M7RHE,Amateur Foundation Radio Licence,Allocated,,,2021-04-08,,
M7RHF,Amateur Foundation Radio Licence,Allocated,,,2022-04-21,,
M7RHH,Amateur Foundation Radio Licence,Allocated,,,2021-03-06,,
M7RHI,Amateur Foundation Radio Licence,Allocated,,,2020-02-27,,
M7RHK,Amateur Foundation Radio Licence,Allocated,,,2021-06-08,,
M7RHL,Amateur Foundation Radio Licence,Allocated,,,2021-03-29,,
M7RHM,Amateur Foundation Radio Licence,Allocated,,,2020-08-15,,
M7RHO,Amateur Foundation Radio Licence,Allocated,,,2022-07-22,,
M7RHS,Amateur Foundation Radio Licence,Allocated,,,2022-08-10,,
M7RHT,Amateur Foundation Radio Licence,Allocated,,,2022-08-10,,
M7RHU,Amateur Foundation Radio Licence,Allocated,,,2022-07-10,,
M7RHW,Amateur Foundation Radio Licence,Allocated,,,2022-03-14,,
M7RIA,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7RIB,Amateur Foundation Radio Licence,Allocated,,,2022-09-06,,
M7RIC,Amateur Foundation Radio Licence,Allocated,,,2020-05-14,,
M7RIF,Amateur Foundation Radio Licence,Allocated,,,2021-07-07,,
M7RIG,Amateur Foundation Radio Licence,Allocated,,,2021-07-07,,
M7RIK,Amateur Foundation Radio Licence,Allocated,,,2020-04-22,,
M7RIL,Amateur Foundation Radio Licence,Allocated,,,2020-10-30,,
M7RIN,Amateur Foundation Radio Licence,Allocated,,,2020-10-30,,
M7RIP,Amateur Foundation Radio Licence,Allocated,,,2021-08-04,,
M7RIR,Amateur Foundation Radio Licence,Allocated,,,2022-10-09,,
M7RIS,Amateur Foundation Radio Licence,Allocated,,,2022-10-09,,
M7RIX,Amateur Foundation Radio Licence,Allocated,,,2020-09-12,,
M7RIZ,Amateur Foundation Radio Licence,Allocated,,,2022-05-30,,
M7RJA,Amateur Foundation Radio Licence,Allocated,,,2022-10-14,,
M7RJB,Amateur Foundation Radio Licence,Allocated,,,2022-10-12,,
M7RJC,Amateur Foundation Radio Licence,Reserved,,,2022-11-18,,
M7RJD,Amateur Foundation Radio Licence,Allocated,,,2020-12-10,,
M7RJE,Amateur Foundation Radio Licence,Allocated,,,2021-05-14,,
M7RJF,Amateur Foundation Radio Licence,Allocated,,,2021-05-14,,
M7RJH,Amateur Foundation Radio Licence,Allocated,,,2019-11-23,,
M7RJI,Amateur Foundation Radio Licence,Allocated,,,2019-11-23,,
