callsign,status,licence_class
M3OLM,Allocated,Amateur Foundation Radio Licence
M3OLN,Allocated,Amateur Foundation Radio Licence
M3OLO,Reserved,
M3OLP,Allocated,Amateur Foundation Radio Licence
M3OLQ,Allocated,Amateur Foundation Radio Licence
M3OLR,Allocated,Amateur Foundation Radio Licence
M3OLS,Allocated,Amateur Foundation Radio Licence
M3OLT,Allocated,Amateur Foundation Radio Licence
M3OLU,Allocated,Amateur Foundation Radio Licence
M3OLV,Reserved,Amateur Foundation Radio Licence
M3OLW,Allocated,Amateur Foundation Radio Licence
M3OLX,Allocated,Amateur Foundation Radio Licence
M3OLY,Reserved,
M3OLZ,Allocated,Amateur Foundation Radio Licence
M3OMA,Reserved,Amateur Foundation Radio Licence
M3OMB,Allocated,Amateur Foundation Radio Licence
M3OMC,Reserved,
M3OMD,Reserved,Amateur Foundation Radio Licence
M3OME,Allocated,Amateur Foundation Radio Licence
M3OMF,Allocated,Amateur Foundation Radio Licence
M3OMG,Reserved,
M3OMH,Reserved,
M3OMI,Allocated,Amateur Foundation Radio Licence
M3OMJ,Allocated,Amateur Foundation Radio Licence
M3OMK,Allocated,Amateur Foundation Radio Licence
M3OML,Allocated,Amateur Foundation Radio Licence
M3OMM,Allocated,Amateur Foundation Radio Licence
M3OMN,Allocated,Amateur Foundation Radio Licence
M3OMO,Allocated,Amateur Foundation Radio Licence
M3OMP,Allocated,Amateur Foundation Radio Licence
M3OMQ,Allocated,Amateur Foundation Radio Licence
M3OMR,Allocated,Amateur Foundation Radio Licence
M3OMS,Reserved,Amateur Foundation Radio Licence
M3OMT,Allocated,Amateur Foundation Radio Licence
M3OMU,Allocated,Amateur Foundation Radio Licence
M3OMV,Allocated,Amateur Foundation Radio Licence
M3OMW,Allocated,Amateur Foundation Radio Licence
M3OMX,Allocated,Amateur Foundation Radio Licence
M3OMY,Reserved,
M3OMZ,Allocated,Amateur Foundation Radio Licence
M3ONA,Allocated,Amateur Foundation Radio Licence
M3ONB,Allocated,Amateur Foundation Radio Licence
M3ONC,Reserved,
M3OND,Allocated,Amateur Foundation Radio Licence
M3ONE,Allocated,Amateur Foundation Radio Licence
M3ONF,Reserved,
M3ONG,Allocated,Amateur Foundation Radio Licence
M3ONH,Allocated,Amateur Foundation Radio Licence
M3ONI,Allocated,Amateur Foundation Radio Licence
M3ONJ,Allocated,Amateur Foundation Radio Licence
M3ONK,Allocated,Amateur Foundation Radio Licence
M3ONL,Allocated,Amateur Foundation Radio Licence
M3ONM,Allocated,Amateur Foundation Radio Licence
M3ONN,Reserved,Amateur Foundation Radio Licence
M3ONO,Reserved,Amateur Foundation Radio Licence
M3ONP,Allocated,Amateur Foundation Radio Licence
M3ONQ,Allocated,Amateur Foundation Radio Licence
M3ONR,Allocated,Amateur Foundation Radio Licence
M3ONS,Allocated,Amateur Foundation Radio Licence
M3ONT,Allocated,Amateur Foundation Radio Licence
M3ONU,Allocated,Amateur Foundation Radio Licence
M3ONV,Reserved,Amateur Foundation Radio Licence
M3ONW,Allocated,Amateur Foundation Radio Licence
M3ONX,Allocated,Amateur Foundation Radio Licence
M3ONY,Reserved,
M3ONZ,Allocated,Amateur Foundation Radio Licence
M3OOA,Allocated,Amateur Foundation Radio Licence
M3OOB,Allocated,Amateur Foundation Radio Licence
M3OOC,Allocated,Amateur Foundation Radio Licence
M3OOD,Reserved,
M3OOE,Allocated,Amateur Foundation Radio Licence
M3OOF,Reserved,Amateur Foundation Radio Licence
M3OOH,Allocated,Amateur Foundation Radio Licence
M3OOI,Reserved,
M3OOJ,Allocated,Amateur Foundation Radio Licence
M3OOK,Allocated,Amateur Foundation Radio Licence
M3OOL,Allocated,Amateur Foundation Radio Licence
M3OOM,Reserved,
M3OON,Allocated,Amateur Foundation Radio Licence
M3OOO,Allocated,Amateur Foundation Radio Licence
M3OOP,Allocated,Amateur Foundation Radio Licence
M3OOQ,Allocated,Amateur Foundation Radio Licence
M3OOR,Reserved,Amateur Foundation Radio Licence
M3OOS,Allocated,Amateur Foundation Radio Licence
M3OOT,Allocated,Amateur Foundation Radio Licence
M3OOU,Allocated,Amateur Foundation Radio Licence
M3OOV,Allocated,Amateur Foundation Radio Licence
M3OOW,Allocated,Amateur Foundation Radio Licence
M3OOX,Allocated,Amateur Foundation Radio Licence
M3OOY,Allocated,Amateur Foundation Radio Licence
M3OOZ,Reserved,Amateur Foundation Radio Licence
M3OPA,Allocated,Amateur Foundation Radio Licence
M3OPB,Allocated,Amateur Foundation Radio Licence
M3OPC,Allocated,Amateur Foundation Radio Licence
M3OPD,Allocated,Amateur Foundation Radio Licence
M3OPE,Allocated,Amateur Foundation Radio Licence
M3OPF,Allocated,Amateur Foundation Radio Licence
M3OPG,Allocated,Amateur Foundation Radio Licence
M3OPH,Allocated,Amateur Foundation Radio Licence
M3OPI,Reserved,
M3OPJ,Allocated,Amateur Foundation Radio Licence
M3OPK,Reserved,Amateur Foundation Radio Licence
M3OPL,Reserved,
M3OPM,Allocated,Amateur Foundation Radio Licence
M3OPN,Allocated,Amateur Foundation Radio Licence
M3OPO,Reserved,
M3OPP,Reserved,Amateur Foundation Radio Licence
M3OPQ,Allocated,Amateur Foundation Radio Licence
M3OPR,Allocated,Amateur Foundation Radio Licence
M3OPS,Allocated,Amateur Foundation Radio Licence
M3OPT,Allocated,Amateur Foundation Radio Licence
M3OPU,Allocated,Amateur Foundation Radio Licence
M3OPV,Allocated,Amateur Foundation Radio Licence
M3OPW,Allocated,Amateur Foundation Radio Licence
M3OPX,Allocated,Amateur Foundation Radio Licence
M3OPY,Allocated,Amateur Foundation Radio Licence
M3OPZ,Reserved,
M3OQA,Allocated,Amateur Foundation Radio Licence
M3OQB,Reserved,
M3OQC,Reserved,Amateur Foundation Radio Licence
M3OQD,Allocated,Amateur Foundation Radio Licence
M3OQE,Allocated,Amateur Foundation Radio Licence
M3OQF,Allocated,Amateur Foundation Radio Licence
M3OQG,Allocated,Amateur Foundation Radio Licence
M3OQH,Allocated,Amateur Foundation Radio Licence
M3OQI,Allocated,Amateur Foundation Radio Licence
M3OQJ,Allocated,Amateur Foundation Radio Licence
M3OQK,Allocated,Amateur Foundation Radio Licence
M3OQL,Allocated,Amateur Foundation Radio Licence
M3OQM,Allocated,Amateur Foundation Radio Licence
M3OQN,Reserved,Amateur Foundation Radio Licence
M3OQO,Allocated,Amateur Foundation Radio Licence
M3OQP,Allocated,Amateur Foundation Radio Licence
M3OQQ,Allocated,Amateur Foundation Radio Licence
M3OQR,Allocated,Amateur Foundation Radio Licence
M3OQS,Allocated,Amateur Foundation Radio Licence
M3OQT,Reserved,Amateur Foundation Radio Licence
M3OQU,Allocated,Amateur Foundation Radio Licence
M3OQV,Allocated,Amateur Foundation Radio Licence
M3OQW,Allocated,Amateur Foundation Radio Licence
M3OQX,Allocated,Amateur Foundation Radio Licence
M3OQY,Allocated,Amateur Foundation Radio Licence
M3OQZ,Allocated,Amateur Foundation Radio Licence
M3ORA,Allocated,Amateur Foundation Radio Licence
M3ORB,Allocated,Amateur Foundation Radio Licence
M3ORC,Reserved,
M3ORD,Reserved,Amateur Foundation Radio Licence
M3ORE,Allocated,Amateur Foundation Radio Licence
M3ORF,Allocated,Amateur Foundation Radio Licence
M3ORG,Reserved,
M3ORH,Allocated,Amateur Foundation Radio Licence
M3ORI,Allocated,Amateur Foundation Radio Licence
M3ORJ,Allocated,Amateur Foundation Radio Licence
M3ORK,Reserved,Amateur Foundation Radio Licence
M3ORL,Allocated,Amateur Foundation Radio Licence
M3ORM,Reserved,
M3ORN,Allocated,Amateur Foundation Radio Licence
M3ORO,Reserved,
M3ORP,Allocated,Amateur Foundation Radio Licence
M3ORQ,Allocated,Amateur Foundation Radio Licence
M3ORR,Reserved,
M3ORS,Reserved,
M3ORT,Allocated,Amateur Foundation Radio Licence
M3ORU,Allocated,Amateur Foundation Radio Licence
M3ORV,Allocated,Amateur Foundation Radio Licence
M3ORW,Allocated,Amateur Foundation Radio Licence
M3ORX,Allocated,Amateur Foundation Radio Licence
M3ORY,Allocated,Amateur Foundation Radio Licence
M3ORZ,Allocated,Amateur Foundation Radio Licence
M3OSA,Allocated,Amateur Foundation Radio Licence
M3OSB,Reserved,
M3OSC,Allocated,Amateur Foundation Radio Licence
M3OSD,Allocated,Amateur Foundation Radio Licence
M3OSE,Reserved,Amateur Foundation Radio Licence
M3OSF,Allocated,Amateur Foundation Radio Licence
M3OSG,Reserved,Amateur Foundation Radio Licence
M3OSH,Allocated,Amateur Foundation Radio Licence
M3OSI,Allocated,Amateur Foundation Radio Licence
M3OSJ,Reserved,
M3OSK,Allocated,Amateur Foundation Radio Licence
M3OSL,Allocated,Amateur Foundation Radio Licence
M3OSM,Allocated,Amateur Foundation Radio Licence
M3OSN,Reserved,
M3OSO,Reserved,Amateur Foundation Radio Licence
M3OSP,Allocated,Amateur Foundation Radio Licence
M3OSQ,Allocated,Amateur Foundation Radio Licence
M3OSR,Allocated,Amateur Foundation Radio Licence
M3OSS,Allocated,Amateur Foundation Radio Licence
M3OST,Reserved,
M3OSU,Allocated,Amateur Foundation Radio Licence
M3OSV,Reserved,
M3OSW,Allocated,Amateur Foundation Radio Licence
M3OSX,Allocated,Amateur Foundation Radio Licence
M3OSY,Allocated,Amateur Foundation Radio Licence
M3OSZ,Reserved,
M3OTA,Reserved,
M3OTB,Allocated,Amateur Foundation Radio Licence
M3OTC,Allocated,Amateur Foundation Radio Licence
M3OTD,Allocated,Amateur Foundation Radio Licence
M3OTE,Allocated,Amateur Foundation Radio Licence
M3OTF,Reserved,Amateur Foundation Radio Licence
M3OTG,Allocated,Amateur Foundation Radio Licence
M3OTH,Allocated,Amateur Foundation Radio Licence
M3OTI,Allocated,Amateur Foundation Radio Licence
M3OTJ,Reserved,
M3OTK,Allocated,Amateur Foundation Radio Licence
M3OTL,Allocated,Amateur Foundation Radio Licence
M3OTM,Allocated,Amateur Foundation Radio Licence
M3OTN,Allocated,Amateur Foundation Radio Licence
M3OTO,Allocated,Amateur Foundation Radio Licence
M3OTP,Allocated,Amateur Foundation Radio Licence
M3OTQ,Allocated,Amateur Foundation Radio Licence
M3OTR,Allocated,Amateur Foundation Radio Licence
M3OTS,Allocated,Amateur Foundation Radio Licence
M3OTT,Reserved,Amateur Foundation Radio Licence
M3OTU,Allocated,Amateur Foundation Radio Licence
M3OTV,Reserved,
M3OTW,Reserved,
M3OTX,Allocated,Amateur Foundation Radio Licence
M3OTY,Allocated,Amateur Foundation Radio Licence
M3OTZ,Allocated,Amateur Foundation Radio Licence
M3OUA,Allocated,Amateur Foundation Radio Licence
M3OUB,Allocated,Amateur Foundation Radio Licence
M3OUC,Allocated,Amateur Foundation Radio Licence
M3OUD,Allocated,Amateur Foundation Radio Licence
M3OUE,Allocated,Amateur Foundation Radio Licence
M3OUF,Allocated,Amateur Foundation Radio Licence
M3OUG,Allocated,Amateur Foundation Radio Licence
M3OUH,Allocated,Amateur Foundation Radio Licence
M3OUI,Allocated,Amateur Foundation Radio Licence
M3OUJ,Allocated,Amateur Foundation Radio Licence
M3OUK,Allocated,Amateur Foundation Radio Licence
M3OUL,Allocated,Amateur Foundation Radio Licence
M3OUM,Allocated,Amateur Foundation Radio Licence
M3OUN,Allocated,Amateur Foundation Radio Licence
M3OUO,Allocated,Amateur Foundation Radio Licence
M3OUP,Allocated,Amateur Foundation Radio Licence
M3OUQ,Allocated,Amateur Foundation Radio Licence
M3OUR,Allocated,Amateur Foundation Radio Licence
M3OUS,Allocated,Amateur Foundation Radio Licence
M3OUT,Reserved,Amateur Foundation Radio Licence
M3OUU,Allocated,Amateur Foundation Radio Licence
M3OUV,Allocated,Amateur Foundation Radio Licence
M3OUW,Allocated,Amateur Foundation Radio Licence
M3OUX,Allocated,Amateur Foundation Radio Licence
M3OUY,Reserved,
M3OUZ,Allocated,Amateur Foundation Radio Licence
M3OVA,Allocated,Amateur Foundation Radio Licence
M3OVB,Allocated,Amateur Foundation Radio Licence
M3OVC,Allocated,Amateur Foundation Radio Licence
M3OVD,Reserved,Amateur Foundation Radio Licence
M3OVE,Allocated,Amateur Foundation Radio Licence
M3OVF,Allocated,Amateur Foundation Radio Licence
M3OVG,Allocated,Amateur Foundation Radio Licence
M3OVH,Allocated,Amateur Foundation Radio Licence
M3OVI,Allocated,Amateur Foundation Radio Licence
M3OVJ,Reserved,
M3OVK,Reserved,
M3OVL,Allocated,Amateur Foundation Radio Licence
M3OVM,Allocated,Amateur Foundation Radio Licence
M3OVN,Allocated,Amateur Foundation Radio Licence
M3OVO,Allocated,Amateur Foundation Radio Licence
M3OVP,Allocated,Amateur Foundation Radio Licence
M3OVQ,Allocated,Amateur Foundation Radio Licence
M3OVR,Reserved,
M3OVS,Allocated,Amateur Foundation Radio Licence
M3OVT,Allocated,Amateur Foundation Radio Licence
M3OVU,Allocated,Amateur Foundation Radio Licence
M3OVV,Allocated,Amateur Foundation Radio Licence
M3OVW,Allocated,Amateur Foundation Radio Licence
M3OVX,Allocated,Amateur Foundation Radio Licence
M3OVY,Allocated,Amateur Foundation Radio Licence
M3OVZ,Allocated,Amateur Foundation Radio Licence
M3OWA,Allocated,Amateur Foundation Radio Licence
M3OWB,Reserved,
M3OWC,Allocated,Amateur Foundation Radio Licence
M3OWD,Allocated,Amateur Foundation Radio Licence
M3OWE,Reserved,Amateur Foundation Radio Licence
M3OWF,Allocated,Amateur Foundation Radio Licence
M3OWG,Reserved,Amateur Foundation Radio Licence
M3OWH,Reserved,Amateur Foundation Radio Licence
M3OWI,Allocated,Amateur Foundation Radio Licence
M3OWJ,Allocated,Amateur Foundation Radio Licence
M3OWK,Allocated,Amateur Foundation Radio Licence
M3OWL,Allocated,Amateur Foundation Radio Licence
M3OWM,Allocated,Amateur Foundation Radio Licence
M3OWN,Allocated,Amateur Foundation Radio Licence
M3OWO,Allocated,Amateur Foundation Radio Licence
M3OWP,Reserved,Amateur Foundation Radio Licence
M3OWQ,Allocated,Amateur Foundation Radio Licence
M3OWR,Allocated,Amateur Foundation Radio Licence
M3OWS,Reserved,
M3OWT,Allocated,Amateur Foundation Radio Licence
M3OWU,Allocated,Amateur Foundation Radio Licence
M3OWV,Allocated,Amateur Foundation Radio Licence
M3OWW,Allocated,Amateur Foundation Radio Licence
M3OWX,Allocated,Amateur Foundation Radio Licence
M3OWY,Allocated,Amateur Foundation Radio Licence
M3OWZ,Allocated,Amateur Foundation Radio Licence
M3OXA,Allocated,Amateur Foundation Radio Licence
M3OXB,Allocated,Amateur Foundation Radio Licence
M3OXC,Reserved,Amateur Foundation Radio Licence
M3OXD,Allocated,Amateur Foundation Radio Licence
M3OXE,Reserved,
M3OXF,Allocated,Amateur Foundation Radio Licence
M3OXG,Allocated,Amateur Foundation Radio Licence
M3OXH,Reserved,
M3OXI,Allocated,Amateur Foundation Radio Licence
M3OXJ,Allocated,Amateur Foundation Radio Licence
M3OXK,Reserved,
M3OXL,Allocated,Amateur Foundation Radio Licence
M3OXM,Allocated,Amateur Foundation Radio Licence
M3OXN,Allocated,Amateur Foundation Radio Licence
M3OXO,Reserved,
M3OXP,Reserved,
M3OXQ,Allocated,Amateur Foundation Radio Licence
M3OXR,Reserved,Amateur Foundation Radio Licence
M3OXS,Allocated,Amateur Foundation Radio Licence
M3OXT,Allocated,Amateur Foundation Radio Licence
M3OXU,Allocated,Amateur Foundation Radio Licence
M3OXV,Allocated,Amateur Foundation Radio Licence
M3OXW,Allocated,Amateur Foundation Radio Licence
M3OXX,Allocated,Amateur Foundation Radio Licence
M3OXY,Allocated,Amateur Foundation Radio Licence
M3OXZ,Reserved,Amateur Foundation Radio Licence
M3OYA,Allocated,Amateur Foundation Radio Licence
M3OYB,Allocated,Amateur Foundation Radio Licence
M3OYC,Allocated,Amateur Foundation Radio Licence
M3OYD,Reserved,
M3OYE,Allocated,Amateur Foundation Radio Licence
M3OYF,Allocated,Amateur Foundation Radio Licence
M3OYG,Allocated,Amateur Foundation Radio Licence
M3OYH,Allocated,Amateur Foundation Radio Licence
M3OYI,Allocated,Amateur Foundation Radio Licence
M3OYJ,Allocated,Amateur Foundation Radio Licence
M3OYK,Allocated,Amateur Foundation Radio Licence
M3OYL,Allocated,Amateur Foundation Radio Licence
M3OYM,Allocated,Amateur Foundation Radio Licence
M3OYN,Allocated,Amateur Foundation Radio Licence
M3OYO,Allocated,Amateur Foundation Radio Licence
M3OYP,Allocated,Amateur Foundation Radio Licence
M3OYQ,Allocated,Amateur Foundation Radio Licence
M3OYR,Allocated,Amateur Foundation Radio Licence
M3OYS,Allocated,Amateur Foundation Radio Licence
M3OYT,Allocated,Amateur Foundation Radio Licence
M3OYU,Allocated,Amateur Foundation Radio Licence
M3OYV,Allocated,Amateur Foundation Radio Licence
M3OYW,Allocated,Amateur Foundation Radio Licence
M3OYX,Allocated,Amateur Foundation Radio Licence
M3OYY,Allocated,Amateur Foundation Radio Licence
M3OYZ,Allocated,Amateur Foundation Radio Licence
M3OZA,Allocated,Amateur Foundation Radio Licence
M3OZB,Allocated,Amateur Foundation Radio Licence
M3OZC,Allocated,Amateur Foundation Radio Licence
M3OZD,Allocated,Amateur Foundation Radio Licence
M3OZE,Allocated,Amateur Foundation Radio Licence
M3OZF,Reserved,Amateur Foundation Radio Licence
M3OZG,Reserved,Amateur Foundation Radio Licence
M3OZH,Allocated,Amateur Foundation Radio Licence
M3OZI,Allocated,Amateur Foundation Radio Licence
M3OZJ,Reserved,
M3OZK,Allocated,Amateur Foundation Radio Licence
M3OZL,Allocated,Amateur Foundation Radio Licence
M3OZM,Reserved,Amateur Foundation Radio Licence
M3OZN,Allocated,Amateur Foundation Radio Licence
M3OZO,Reserved,Amateur Foundation Radio Licence
M3OZP,Allocated,Amateur Foundation Radio Licence
M3OZQ,Allocated,Amateur Foundation Radio Licence
M3OZR,Allocated,Amateur Foundation Radio Licence
M3OZS,Allocated,Amateur Foundation Radio Licence
M3OZT,Allocated,Amateur Foundation Radio Licence
M3OZU,Allocated,Amateur Foundation Radio Licence
M3OZV,Allocated,Amateur Foundation Radio Licence
M3OZW,Allocated,Amateur Foundation Radio Licence
M3OZX,Allocated,Amateur Foundation Radio Licence
M3OZY,Allocated,Amateur Foundation Radio Licence
M3OZZ,Allocated,Amateur Foundation Radio Licence
M3PAA,Allocated,Amateur Foundation Radio Licence
M3PAB,Allocated,Amateur Foundation Radio Licence
M3PAC,Reserved,Amateur Foundation Radio Licence
M3PAD,Reserved,
M3PAE,Allocated,Amateur Foundation Radio Licence
M3PAF,Reserved,
M3PAG,Reserved,Amateur Foundation Radio Licence
M3PAH,Reserved,
M3PAI,Allocated,Amateur Foundation Radio Licence
M3PAJ,Allocated,Amateur Foundation Radio Licence
M3PAK,Allocated,Amateur Foundation Radio Licence
M3PAL,Reserved,
M3PAM,Reserved,
M3PAN,Reserved,
M3PAO,Allocated,Amateur Foundation Radio Licence
M3PAP,Allocated,Amateur Foundation Radio Licence
M3PAQ,Allocated,Amateur Foundation Radio Licence
M3PAR,Reserved,
M3PAS,Reserved,
M3PAT,Reserved,
M3PAU,Allocated,Amateur Foundation Radio Licence
M3PAV,Reserved,Amateur Foundation Radio Licence
M3PAW,Reserved,Amateur Foundation Radio Licence
M3PAX,Allocated,Amateur Foundation Radio Licence
M3PAY,Reserved,
M3PAZ,Reserved,
M3PBA,Allocated,Amateur Foundation Radio Licence
M3PBB,Allocated,Amateur Foundation Radio Licence
M3PBC,Reserved,
M3PBD,Allocated,Amateur Foundation Radio Licence
M3PBE,Allocated,Amateur Foundation Radio Licence
M3PBF,Allocated,Amateur Foundation Radio Licence
M3PBG,Reserved,Amateur Foundation Radio Licence
M3PBH,Allocated,Amateur Foundation Radio Licence
M3PBI,Reserved,
M3PBJ,Allocated,Amateur Foundation Radio Licence
M3PBK,Allocated,Amateur Foundation Radio Licence
M3PBL,Forbidden,Amateur Foundation Radio Licence
M3PBM,Allocated,Amateur Foundation Radio Licence
M3PBN,Reserved,Amateur Foundation Radio Licence
M3PBO,Reserved,
M3PBP,Allocated,Amateur Foundation Radio Licence
M3PBQ,Allocated,Amateur Foundation Radio Licence
M3PBR,Allocated,Amateur Foundation Radio Licence
M3PBS,Reserved,
M3PBT,Reserved,
M3PBU,Allocated,Amateur Foundation Radio Licence
M3PBV,Allocated,Amateur Foundation Radio Licence
M3PBW,Allocated,Amateur Foundation Radio Licence
M3PBX,Reserved,
M3PBY,Reserved,Amateur Foundation Radio Licence
M3PBZ,Allocated,Amateur Foundation Radio Licence
M3PCA,Reserved,Amateur Foundation Radio Licence
M3PCB,Allocated,Amateur Foundation Radio Licence
M3PCC,Allocated,Amateur Foundation Radio Licence
M3PCD,Reserved,
M3PCE,Reserved,
M3PCF,Allocated,Amateur Foundation Radio Licence
M3PCG,Reserved,
M3PCH,Reserved,
M3PCI,Reserved,
M3PCJ,Reserved,Amateur Foundation Radio Licence
M3PCK,Reserved,Amateur Foundation Radio Licence
M3PCL,Reserved,Amateur Foundation Radio Licence
M3PCM,Allocated,Amateur Foundation Radio Licence
M3PCN,Reserved,Amateur Foundation Radio Licence
M3PCO,Reserved,
M3PCP,Allocated,Amateur Foundation Radio Licence
M3PCQ,Allocated,Amateur Foundation Radio Licence
M3PCR,Reserved,
M3PCS,Reserved,Amateur Foundation Radio Licence
M3PCT,Reserved,
M3PCU,Allocated,Amateur Foundation Radio Licence
M3PCV,Reserved,
M3PCW,Allocated,Amateur Foundation Radio Licence
M3PCX,Allocated,Amateur Foundation Radio Licence
M3PCY,Allocated,Amateur Foundation Radio Licence
M3PCZ,Allocated,Amateur Foundation Radio Licence
M3PDA,Allocated,Amateur Foundation Radio Licence
M3PDB,Reserved,Amateur Foundation Radio Licence
M3PDC,Allocated,Amateur Foundation Radio Licence
M3PDD,Allocated,Amateur Foundation Radio Licence
M3PDE,Allocated,Amateur Foundation Radio Licence
M3PDF,Reserved,
M3PDG,Allocated,Amateur Foundation Radio Licence
M3PDH,Allocated,Amateur Foundation Radio Licence
M3PDI,Allocated,Amateur Foundation Radio Licence
M3PDJ,Reserved,
M3PDK,Allocated,Amateur Foundation Radio Licence
M3PDL,Allocated,Amateur Foundation Radio Licence
M3PDM,Allocated,Amateur Foundation Radio Licence
M3PDN,Allocated,Amateur Foundation Radio Licence
M3PDO,Reserved,Amateur Foundation Radio Licence
M3PDP,Allocated,Amateur Foundation Radio Licence
M3PDQ,Reserved,
M3PDR,Reserved,
M3PDS,Allocated,Amateur Foundation Radio Licence
M3PDT,Reserved,
M3PDU,Allocated,Amateur Foundation Radio Licence
M3PDV,Reserved,Amateur Foundation Radio Licence
M3PDW,Reserved,
M3PDX,Reserved,Amateur Foundation Radio Licence
M3PDY,Allocated,Amateur Foundation Radio Licence
M3PDZ,Reserved,
M3PEA,Reserved,Amateur Foundation Radio Licence
M3PEB,Reserved,
M3PEC,Reserved,
M3PED,Reserved,Amateur Foundation Radio Licence
M3PEE,Reserved,
M3PEF,Reserved,
M3PEG,Allocated,Amateur Foundation Radio Licence
M3PEH,Allocated,Amateur Foundation Radio Licence
M3PEI,Allocated,Amateur Foundation Radio Licence
M3PEJ,Allocated,Amateur Foundation Radio Licence
M3PEK,Allocated,Amateur Foundation Radio Licence
M3PEL,Reserved,Amateur Foundation Radio Licence
M3PEM,Reserved,
M3PEN,Reserved,
M3PEO,Allocated,Amateur Foundation Radio Licence
M3PEP,Allocated,Amateur Foundation Radio Licence
M3PEQ,Allocated,Amateur Foundation Radio Licence
M3PER,Allocated,Amateur Foundation Radio Licence
M3PES,Reserved,
M3PET,Reserved,
M3PEU,Reserved,
M3PEV,Allocated,Amateur Foundation Radio Licence
M3PEW,Allocated,Amateur Foundation Radio Licence
M3PEX,Allocated,Amateur Foundation Radio Licence
M3PEY,Allocated,Amateur Foundation Radio Licence
M3PEZ,Reserved,
M3PFA,Allocated,Amateur Foundation Radio Licence
M3PFB,Reserved,
M3PFC,Reserved,Amateur Foundation Radio Licence
M3PFD,Allocated,Amateur Foundation Radio Licence
M3PFE,Allocated,Amateur Foundation Radio Licence
M3PFF,Allocated,Amateur Foundation Radio Licence
M3PFG,Allocated,Amateur Foundation Radio Licence
M3PFH,Reserved,
M3PFI,Allocated,Amateur Foundation Radio Licence
M3PFJ,Reserved,
M3PFK,Allocated,Amateur Foundation Radio Licence
M3PFL,Allocated,Amateur Foundation Radio Licence
M3PFM,Allocated,Amateur Foundation Radio Licence
M3PFN,Allocated,Amateur Foundation Radio Licence
M3PFO,Allocated,Amateur Foundation Radio Licence
M3PFP,Allocated,Amateur Foundation Radio Licence
M3PFQ,Allocated,Amateur Foundation Radio Licence
M3PFR,Reserved,Amateur Foundation Radio Licence
M3PFS,Allocated,Amateur Foundation Radio Licence
M3PFT,Allocated,Amateur Foundation Radio Licence
M3PFU,Allocated,Amateur Foundation Radio Licence
M3PFV,Allocated,Amateur Foundation Radio Licence
M3PFW,Allocated,Amateur Foundation Radio Licence
M3PFX,Reserved,Amateur Foundation Radio Licence
M3PFY,Allocated,Amateur Foundation Radio Licence
M3PFZ,Allocated,Amateur Foundation Radio Licence
M3PGA,Reserved,
M3PGB,Allocated,Amateur Foundation Radio Licence
M3PGC,Reserved,
M3PGD,Allocated,Amateur Foundation Radio Licence
M3PGE,Reserved,Amateur Foundation Radio Licence
M3PGF,Reserved,
M3PGG,Reserved,
M3PGH,Allocated,Amateur Foundation Radio Licence
M3PGI,Allocated,Amateur Foundation Radio Licence
M3PGJ,Allocated,Amateur Foundation Radio Licence
M3PGK,Allocated,Amateur Foundation Radio Licence
M3PGL,Allocated,Amateur Foundation Radio Licence
M3PGM,Allocated,Amateur Foundation Radio Licence
M3PGN,Allocated,Amateur Foundation Radio Licence
M3PGO,Allocated,Amateur Foundation Radio Licence
M3PGP,Reserved,
M3PGQ,Allocated,Amateur Foundation Radio Licence
M3PGR,Allocated,Amateur Foundation Radio Licence
M3PGS,Allocated,Amateur Foundation Radio Licence
M3PGT,Reserved,
M3PGU,Allocated,Amateur Foundation Radio Licence
M3PGV,Allocated,Amateur Foundation Radio Licence
M3PGW,Allocated,Amateur Foundation Radio Licence
M3PGX,Allocated,Amateur Foundation Radio Licence
M3PGY,Allocated,Amateur Foundation Radio Licence
M3PGZ,Allocated,Amateur Foundation Radio Licence
M3PHA,Reserved,Amateur Foundation Radio Licence
M3PHB,Allocated,Amateur Foundation Radio Licence
M3PHC,Allocated,Amateur Foundation Radio Licence
M3PHD,Reserved,
M3PHE,Reserved,
M3PHF,Allocated,Amateur Foundation Radio Licence
M3PHG,Allocated,Amateur Foundation Radio Licence
M3PHH,Reserved,
M3PHI,Allocated,Amateur Foundation Radio Licence
M3PHJ,Allocated,Amateur Foundation Radio Licence
M3PHK,Allocated,Amateur Foundation Radio Licence
M3PHL,Reserved,
M3PHM,Reserved,
M3PHN,Allocated,Amateur Foundation Radio Licence
M3PHO,Allocated,Amateur Foundation Radio Licence
M3PHP,Allocated,Amateur Foundation Radio Licence
M3PHQ,Allocated,Amateur Foundation Radio Licence
M3PHR,Allocated,Amateur Foundation Radio Licence
M3PHS,Allocated,Amateur Foundation Radio Licence
M3PHT,Reserved,Amateur Foundation Radio Licence
M3PHU,Reserved,
M3PHV,Allocated,Amateur Foundation Radio Licence
M3PHW,Reserved,
M3PHX,Allocated,Amateur Foundation Radio Licence
M3PHY,Reserved,Amateur Foundation Radio Licence
M3PHZ,Allocated,Amateur Foundation Radio Licence
M3PIA,Allocated,Amateur Foundation Radio Licence
M3PIB,Reserved,Amateur Foundation Radio Licence
M3PIC,Reserved,Amateur Foundation Radio Licence
M3PID,Reserved,Amateur Foundation Radio Licence
M3PIE,Reserved,
M3PIF,Allocated,Amateur Foundation Radio Licence
M3PIH,Allocated,Amateur Foundation Radio Licence
