Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag
M,0,YEF,M0YEF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEG,M0YEG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEH,M0YEH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEI,M0YEI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEJ,M0YEJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEK,M0YEK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEM,M0YEM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEO,M0YEO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YER,M0YER,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEU,M0YEU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEV,M0YEV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEX,M0YEX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEY,M0YEY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YEZ,M0YEZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFA,M0YFA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFB,M0YFB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFC,M0YFC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFD,M0YFD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFE,M0YFE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFF,M0YFF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFG,M0YFG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFH,M0YFH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFI,M0YFI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFJ,M0YFJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFK,M0YFK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFL,M0YFL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFM,M0YFM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFN,M0YFN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFO,M0YFO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFP,M0YFP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFQ,M0YFQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFS,M0YFS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFU,M0YFU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFV,M0YFV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFW,M0YFW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFX,M0YFX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFY,M0YFY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YFZ,M0YFZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGA,M0YGA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGC,M0YGC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGD,M0YGD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGE,M0YGE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGF,M0YGF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGG,M0YGG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGH,M0YGH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGI,M0YGI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGK,M0YGK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGL,M0YGL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGN,M0YGN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGO,M0YGO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGP,M0YGP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGQ,M0YGQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGS,M0YGS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGT,M0YGT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGU,M0YGU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGV,M0YGV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGX,M0YGX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGY,M0YGY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YGZ,M0YGZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHC,M0YHC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHD,M0YHD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHE,M0YHE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHF,M0YHF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHG,M0YHG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHH,M0YHH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHI,M0YHI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHJ,M0YHJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHK,M0YHK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHL,M0YHL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHN,M0YHN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHO,M0YHO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHP,M0YHP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHQ,M0YHQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHR,M0YHR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHT,M0YHT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHU,M0YHU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHV,M0YHV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHW,M0YHW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHX,M0YHX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHY,M0YHY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YHZ,M0YHZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIA,M0YIA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIB,M0YIB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIC,M0YIC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIE,M0YIE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIF,M0YIF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIH,M0YIH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YII,M0YII,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIL,M0YIL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIN,M0YIN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIO,M0YIO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIP,M0YIP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIQ,M0YIQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIR,M0YIR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIS,M0YIS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIT,M0YIT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIU,M0YIU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIV,M0YIV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIW,M0YIW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIX,M0YIX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIY,M0YIY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YIZ,M0YIZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJA,M0YJA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJB,M0YJB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJC,M0YJC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJD,M0YJD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJE,M0YJE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJF,M0YJF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJG,M0YJG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJH,M0YJH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJI,M0YJI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJJ,M0YJJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJK,M0YJK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJL,M0YJL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJM,M0YJM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJN,M0YJN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJP,M0YJP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJQ,M0YJQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJS,M0YJS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJU,M0YJU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJV,M0YJV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJX,M0YJX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJY,M0YJY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YJZ,M0YJZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKA,M0YKA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKC,M0YKC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKD,M0YKD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKE,M0YKE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKF,M0YKF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKG,M0YKG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKH,M0YKH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKI,M0YKI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKJ,M0YKJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKK,M0YKK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKL,M0YKL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKM,M0YKM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKN,M0YKN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKO,M0YKO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKP,M0YKP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKQ,M0YKQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKT,M0YKT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKU,M0YKU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKV,M0YKV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKW,M0YKW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKX,M0YKX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKY,M0YKY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YKZ,M0YKZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLB,M0YLB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLC,M0YLC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLD,M0YLD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLF,M0YLF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLH,M0YLH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLI,M0YLI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLJ,M0YLJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLK,M0YLK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLL,M0YLL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLM,M0YLM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLN,M0YLN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLO,M0YLO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLP,M0YLP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLQ,M0YLQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLR,M0YLR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLT,M0YLT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLU,M0YLU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLV,M0YLV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLW,M0YLW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLX,M0YLX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YLZ,M0YLZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMB,M0YMB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMC,M0YMC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMD,M0YMD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMH,M0YMH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMI,M0YMI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YML,M0YML,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMN,M0YMN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMO,M0YMO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMP,M0YMP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMQ,M0YMQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMR,M0YMR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMS,M0YMS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMT,M0YMT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMU,M0YMU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMV,M0YMV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMW,M0YMW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMX,M0YMX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMY,M0YMY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YMZ,M0YMZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNA,M0YNA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNB,M0YNB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNC,M0YNC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YND,M0YND,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNF,M0YNF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNH,M0YNH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNI,M0YNI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNJ,M0YNJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNL,M0YNL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNM,M0YNM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNN,M0YNN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNO,M0YNO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNP,M0YNP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNQ,M0YNQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNR,M0YNR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNS,M0YNS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNT,M0YNT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNU,M0YNU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNV,M0YNV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNW,M0YNW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNX,M0YNX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNY,M0YNY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YNZ,M0YNZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOA,M0YOA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOB,M0YOB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOC,M0YOC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOD,M0YOD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOE,M0YOE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOF,M0YOF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOG,M0YOG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOI,M0YOI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOK,M0YOK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YON,M0YON,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOO,M0YOO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOP,M0YOP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOQ,M0YOQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOS,M0YOS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOV,M0YOV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOW,M0YOW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOX,M0YOX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YOZ,M0YOZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPA,M0YPA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPB,M0YPB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPC,M0YPC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPD,M0YPD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPE,M0YPE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPF,M0YPF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPG,M0YPG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPH,M0YPH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPI,M0YPI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPK,M0YPK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPL,M0YPL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPM,M0YPM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPN,M0YPN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPO,M0YPO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPP,M0YPP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPQ,M0YPQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPR,M0YPR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPS,M0YPS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPT,M0YPT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPU,M0YPU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPV,M0YPV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPW,M0YPW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPX,M0YPX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YPY,M0YPY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQA,M0YQA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQB,M0YQB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQC,M0YQC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQE,M0YQE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQF,M0YQF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQG,M0YQG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQH,M0YQH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQI,M0YQI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQJ,M0YQJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQK,M0YQK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQL,M0YQL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQM,M0YQM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQN,M0YQN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQO,M0YQO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQP,M0YQP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQQ,M0YQQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQR,M0YQR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQS,M0YQS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQT,M0YQT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQU,M0YQU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQW,M0YQW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQX,M0YQX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YQY,M0YQY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRA,M0YRA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRB,M0YRB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRC,M0YRC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRD,M0YRD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRE,M0YRE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRH,M0YRH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRI,M0YRI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRJ,M0YRJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRK,M0YRK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRL,M0YRL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRM,M0YRM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRN,M0YRN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRO,M0YRO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRP,M0YRP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRQ,M0YRQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRR,M0YRR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRT,M0YRT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRU,M0YRU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRV,M0YRV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRW,M0YRW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRX,M0YRX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRY,M0YRY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YRZ,M0YRZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSA,M0YSA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSB,M0YSB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSC,M0YSC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSD,M0YSD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSE,M0YSE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSF,M0YSF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSG,M0YSG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSH,M0YSH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSI,M0YSI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSJ,M0YSJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSL,M0YSL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSM,M0YSM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSN,M0YSN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSO,M0YSO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSP,M0YSP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSQ,M0YSQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSS,M0YSS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YST,M0YST,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSV,M0YSV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSW,M0YSW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSX,M0YSX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSY,M0YSY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YSZ,M0YSZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTA,M0YTA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTB,M0YTB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTD,M0YTD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTE,M0YTE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTF,M0YTF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTG,M0YTG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTH,M0YTH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTI,M0YTI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTJ,M0YTJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTK,M0YTK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTL,M0YTL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTN,M0YTN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTO,M0YTO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTP,M0YTP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTQ,M0YTQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTR,M0YTR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTS,M0YTS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTT,M0YTT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTU,M0YTU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTV,M0YTV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTW,M0YTW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTY,M0YTY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YTZ,M0YTZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUA,M0YUA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUB,M0YUB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUC,M0YUC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUD,M0YUD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUE,M0YUE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUF,M0YUF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUH,M0YUH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUJ,M0YUJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUK,M0YUK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUM,M0YUM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUN,M0YUN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUO,M0YUO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUP,M0YUP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUQ,M0YUQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUR,M0YUR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUS,M0YUS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUT,M0YUT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUU,M0YUU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUV,M0YUV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUW,M0YUW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,YUY,M0YUY,Call Sign,Amateur Full Radio Licence,Available,N
