Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag,Call Sign Application #,MMSI Application #
M,6,XME,M6XME,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMF,M6XMF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMH,M6XMH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMI,M6XMI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMJ,M6XMJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMK,M6XMK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMO,M6XMO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMQ,M6XMQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMR,M6XMR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMU,M6XMU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMV,M6XMV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMY,M6XMY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XMZ,M6XMZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNA,M6XNA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNB,M6XNB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNC,M6XNC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XND,M6XND,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNE,M6XNE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNF,M6XNF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNG,M6XNG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNH,M6XNH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNI,M6XNI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNJ,M6XNJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNK,M6XNK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNL,M6XNL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNM,M6XNM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNN,M6XNN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNP,M6XNP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNQ,M6XNQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNR,M6XNR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNS,M6XNS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNT,M6XNT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNV,M6XNV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNW,M6XNW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNY,M6XNY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XNZ,M6XNZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOA,M6XOA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOB,M6XOB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOE,M6XOE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOG,M6XOG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOH,M6XOH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOI,M6XOI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOJ,M6XOJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOK,M6XOK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOL,M6XOL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOM,M6XOM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOO,M6XOO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOQ,M6XOQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOT,M6XOT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOU,M6XOU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOV,M6XOV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOW,M6XOW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XOY,M6XOY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPC,M6XPC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPD,M6XPD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPE,M6XPE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPF,M6XPF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPH,M6XPH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPI,M6XPI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPJ,M6XPJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPK,M6XPK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPL,M6XPL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPO,M6XPO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPP,M6XPP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPQ,M6XPQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPR,M6XPR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPU,M6XPU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPV,M6XPV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPW,M6XPW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPX,M6XPX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPY,M6XPY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XPZ,M6XPZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQA,M6XQA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQB,M6XQB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQC,M6XQC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQD,M6XQD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQE,M6XQE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQF,M6XQF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQG,M6XQG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQH,M6XQH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQI,M6XQI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQJ,M6XQJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQK,M6XQK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQL,M6XQL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQM,M6XQM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQN,M6XQN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQO,M6XQO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQP,M6XQP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQQ,M6XQQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQR,M6XQR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQS,M6XQS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQT,M6XQT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQU,M6XQU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQV,M6XQV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQW,M6XQW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQY,M6XQY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XQZ,M6XQZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRD,M6XRD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRJ,M6XRJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRL,M6XRL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRM,M6XRM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRP,M6XRP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRQ,M6XRQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRR,M6XRR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRU,M6XRU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRV,M6XRV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRW,M6XRW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XRZ,M6XRZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSA,M6XSA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSE,M6XSE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSH,M6XSH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSK,M6XSK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSL,M6XSL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSM,M6XSM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSN,M6XSN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSO,M6XSO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSQ,M6XSQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSR,M6XSR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSU,M6XSU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSV,M6XSV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XSX,M6XSX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTG,M6XTG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTH,M6XTH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTI,M6XTI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTJ,M6XTJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTN,M6XTN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTO,M6XTO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTQ,M6XTQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTU,M6XTU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTV,M6XTV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XTW,M6XTW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUA,M6XUA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUB,M6XUB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUC,M6XUC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUE,M6XUE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUF,M6XUF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUG,M6XUG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUH,M6XUH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUI,M6XUI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUJ,M6XUJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUM,M6XUM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUN,M6XUN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUO,M6XUO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUQ,M6XUQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUR,M6XUR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUT,M6XUT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUU,M6XUU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUV,M6XUV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUW,M6XUW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUX,M6XUX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUY,M6XUY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XUZ,M6XUZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVA,M6XVA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVB,M6XVB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVD,M6XVD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVF,M6XVF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVG,M6XVG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVH,M6XVH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVI,M6XVI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVJ,M6XVJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVK,M6XVK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVL,M6XVL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVM,M6XVM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVN,M6XVN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVO,M6XVO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVP,M6XVP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVQ,M6XVQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVR,M6XVR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVS,M6XVS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVU,M6XVU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVV,M6XVV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVW,M6XVW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XVY,M6XVY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWA,M6XWA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWC,M6XWC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWE,M6XWE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWF,M6XWF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWH,M6XWH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWI,M6XWI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWJ,M6XWJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWK,M6XWK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWL,M6XWL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWM,M6XWM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWN,M6XWN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWO,M6XWO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWP,M6XWP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWQ,M6XWQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWR,M6XWR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWS,M6XWS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWU,M6XWU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWV,M6XWV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWW,M6XWW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWX,M6XWX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XWY,M6XWY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXA,M6XXA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXB,M6XXB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXC,M6XXC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXE,M6XXE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXF,M6XXF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXG,M6XXG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXH,M6XXH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXJ,M6XXJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXK,M6XXK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXN,M6XXN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXO,M6XXO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXP,M6XXP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXQ,M6XXQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXR,M6XXR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXS,M6XXS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXU,M6XXU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXW,M6XXW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXY,M6XXY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XXZ,M6XXZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYB,M6XYB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYC,M6XYC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYD,M6XYD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYE,M6XYE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYF,M6XYF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYG,M6XYG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYI,M6XYI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYJ,M6XYJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYK,M6XYK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYN,M6XYN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYO,M6XYO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYP,M6XYP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYQ,M6XYQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYR,M6XYR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYS,M6XYS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYT,M6XYT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYU,M6XYU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYV,M6XYV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XYW,M6XYW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZA,M6XZA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZB,M6XZB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZC,M6XZC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZD,M6XZD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZE,M6XZE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZF,M6XZF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZG,M6XZG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZH,M6XZH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZI,M6XZI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZJ,M6XZJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZK,M6XZK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZL,M6XZL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZM,M6XZM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZN,M6XZN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZO,M6XZO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZP,M6XZP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZQ,M6XZQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZR,M6XZR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZS,M6XZS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZT,M6XZT,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZU,M6XZU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZV,M6XZV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZW,M6XZW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,XZZ,M6XZZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YAQ,M6YAQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YAU,M6YAU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBA,M6YBA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBB,M6YBB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBC,M6YBC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBD,M6YBD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBE,M6YBE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBH,M6YBH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBI,M6YBI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBJ,M6YBJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBK,M6YBK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBL,M6YBL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBM,M6YBM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBN,M6YBN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBO,M6YBO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBP,M6YBP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBQ,M6YBQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBR,M6YBR,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBS,M6YBS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBU,M6YBU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBW,M6YBW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBX,M6YBX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YBY,M6YBY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCB,M6YCB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCC,M6YCC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCD,M6YCD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCE,M6YCE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCF,M6YCF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCG,M6YCG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCH,M6YCH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCI,M6YCI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCK,M6YCK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCL,M6YCL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCM,M6YCM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCO,M6YCO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCP,M6YCP,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCS,M6YCS,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCU,M6YCU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCV,M6YCV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCW,M6YCW,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCX,M6YCX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCY,M6YCY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YCZ,M6YCZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDE,M6YDE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDF,M6YDF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDH,M6YDH,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDI,M6YDI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDK,M6YDK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDL,M6YDL,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDM,M6YDM,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDN,M6YDN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDO,M6YDO,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDQ,M6YDQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDU,M6YDU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDY,M6YDY,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YDZ,M6YDZ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YED,M6YED,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEE,M6YEE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEF,M6YEF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEI,M6YEI,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEJ,M6YEJ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEK,M6YEK,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEN,M6YEN,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEQ,M6YEQ,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEU,M6YEU,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEV,M6YEV,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YEX,M6YEX,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFA,M6YFA,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFB,M6YFB,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFC,M6YFC,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFD,M6YFD,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFE,M6YFE,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFF,M6YFF,Call Sign,Amateur Foundation Radio Licence,Available,N,,
M,6,YFG,M6YFG,Call Sign,Amateur Foundation Radio Licence,Available,N,,
