callsign,status,licence_class
20GCH,Allocated,
20GCI,Allocated,
20GCJ,Allocated,
20GCK,Allocated,
20GCL,Allocated,
20GCM,Allocated,
20GCN,Allocated,
20GCO,Allocated,
20GCP,Allocated,
20GCQ,Reserved,
20GCR,Allocated,
20GCS,Allocated,
20GCT,Reserved,
20GCU,Allocated,
20GCV,Allocated,
20GCW,Allocated,
20GCX,Reserved,
20GCY,Allocated,
20GCZ,Allocated,
20GDA,Allocated,
20GDB,Allocated,
20GDC,Allocated,
20GDD,Allocated,
20GDE,Reserved,
20GDF,Allocated,
20GDG,Allocated,
20GDH,Allocated,
20GDI,Allocated,
20GDJ,Allocated,
20GDK,Allocated,
20GDL,Allocated,
20GDM,Allocated,
20GDN,Allocated,
20GDO,Allocated,
20GDP,Allocated,
20GDQ,Allocated,
20GDR,Allocated,
20GDS,Allocated,
20GDT,Allocated,
20GDU,Allocated,
20GDV,Allocated,
20GDW,Reserved,
20GDX,Allocated,
20GDY,Allocated,
20GDZ,Reserved,
20GEA,Allocated,
20GEB,Allocated,
20GEC,Allocated,
20GED,Allocated,
20GEE,Allocated,
20GEF,Allocated,
20GEG,Allocated,
20GEH,Allocated,
20GEI,Allocated,
20GEJ,Allocated,
20GEK,Allocated,
20GEL,Allocated,
20GEM,Allocated,
20GEN,Allocated,
20GEO,Reserved,
20GEP,Allocated,
20GEQ,Allocated,
20GER,Allocated,
20GES,Allocated,
20GET,Allocated,
20GEU,Allocated,
20GEV,Allocated,
20GEW,Allocated,
20GEX,Allocated,
20GEY,Allocated,
20GEZ,Allocated,
20GFA,Allocated,
20GFB,Allocated,
20GFC,Allocated,
20GFD,Allocated,
20GFE,Allocated,
20GFF,Allocated,
20GFG,Allocated,
20GFH,Allocated,
20GFI,Allocated,
20GFJ,Allocated,
20GFK,Allocated,
20GFL,Allocated,
20GFM,Allocated,
20GFN,Allocated,
20GFO,Allocated,
20GFP,Reserved,
20GFQ,Allocated,
20GFR,Allocated,
20GFS,Allocated,
20GFT,Allocated,
20GFU,Allocated,
20GFV,Allocated,
20GFW,Allocated,
20GFX,Allocated,
20GFY,Allocated,
20GFZ,Allocated,
20GGA,Allocated,
20GGB,Allocated,
20GGC,Allocated,
20GGD,Allocated,
20GGE,Allocated,
20GGF,Allocated,
20GGG,Allocated,
20GGH,Allocated,
20GGI,Allocated,
20GGJ,Allocated,
20GGK,Allocated,
20GGL,Allocated,
20GGM,Allocated,
20GGN,Allocated,
20GGO,Allocated,
20GGP,Allocated,
20GGQ,Allocated,
20GGR,Allocated,
20GGS,Allocated,
20GGT,Allocated,
20GGU,Allocated,
20GGV,Allocated,
20GGW,Allocated,
20GGX,Allocated,
20GGY,Allocated,
20GGZ,Allocated,
20GHA,Allocated,
20GHB,Allocated,
20GHC,Allocated,
20GHD,Allocated,
20GHE,Allocated,
20GHF,Allocated,
20GHG,Allocated,
20GHH,Allocated,
20GHI,Allocated,
20GHJ,Allocated,
20GHK,Allocated,
20GHL,Allocated,
20GHM,Allocated,
20GHN,Allocated,
20GHO,Allocated,
20GHP,Allocated,
20GHQ,Allocated,
20GHR,Allocated,
20GHS,Allocated,
20GHT,Allocated,
20GHU,Allocated,
20GHV,Allocated,
20GHW,Allocated,
20GHX,Allocated,
20GHY,Allocated,
20GHZ,Allocated,
20GIA,Allocated,
20GIB,Allocated,
20GIC,Allocated,
20GID,Allocated,
20GIE,Allocated,
20GIF,Allocated,
20GIG,Allocated,
20GIH,Allocated,
20GII,Allocated,
20GIJ,Allocated,
20GIK,Allocated,
20GIL,Allocated,
20GIM,Allocated,
20GIN,Allocated,
20GIO,Allocated,
20GIP,Allocated,
20GIQ,Allocated,
20GIR,Allocated,
20GIS,Reserved,
20GIU,Allocated,
20GIV,Reserved,
20GIW,Allocated,
20GIX,Allocated,
20GIY,Allocated,
20GIZ,Reserved,
20GJA,Allocated,
20GJB,Reserved,
20GJC,Allocated,
20GJD,Allocated,
20GJE,Allocated,
20GJF,Allocated,
20GJG,Allocated,
20GJH,Allocated,
20GJI,Allocated,
20GJJ,Allocated,
20GJK,Reserved,
20GJL,Allocated,
20GJM,Allocated,
20GJN,Allocated,
20GJO,Reserved,
20GJP,Allocated,
20GJQ,Allocated,
20GJR,Allocated,
20GJS,Reserved,
20GJT,Allocated,
20GJU,Allocated,
20GJV,Allocated,
20GJW,Allocated,
20GJX,Allocated,
20GJY,Allocated,
20GJZ,Allocated,
20GKA,Allocated,
20GKB,Allocated,
20GKC,Allocated,
20GKD,Allocated,
20GKE,Allocated,
20GKF,Allocated,
20GKG,Allocated,
20GKH,Allocated,
20GKI,Allocated,
20GKJ,Reserved,
20GKK,Allocated,
20GKL,Allocated,
20GKM,Allocated,
20GKN,Allocated,
20GKO,Allocated,
20GKP,Reserved,
20GKQ,Allocated,
20GKR,Allocated,
20GKS,Reserved,
20GKT,Allocated,
20GKU,Allocated,
20GKV,Allocated,
20GKW,Allocated,
20GKX,Allocated,
20GKY,Allocated,
20GKZ,Allocated,
20GLA,Allocated,
20GLB,Allocated,
20GLC,Allocated,
20GLD,Allocated,
20GLE,Allocated,
20GLF,Allocated,
20GLG,Allocated,
20GLH,Allocated,
20GLI,Allocated,
20GLJ,Allocated,
20GLK,Allocated,
20GLL,Allocated,
20GLM,Allocated,
20GLN,Allocated,
20GLO,Allocated,
20GLP,Allocated,
20GLQ,Reserved,
20GLR,Allocated,
20GLS,Allocated,
20GLT,Allocated,
20GLU,Reserved,
20GLV,Allocated,
20GLW,Allocated,
20GLX,Allocated,
20GLY,Allocated,
20GLZ,Allocated,
20GMA,Allocated,
20GMB,Allocated,
20GMC,Reserved,
20GMD,Allocated,
20GME,Allocated,
20GMF,Allocated,
20GMG,Allocated,
20GMH,Allocated,
20GMI,Allocated,
20GMJ,Allocated,
20GMK,Allocated,
20GML,Reserved,
20GMM,Allocated,
20GMN,Allocated,
20GMO,Reserved,
20GMP,Allocated,
20GMQ,Allocated,
20GMR,Reserved,
20GMS,Allocated,
20GMT,Allocated,
20GMU,Allocated,
20GMV,Allocated,
20GMW,Allocated,
20GMX,Allocated,
20GMY,Allocated,
20GMZ,Allocated,
20GNA,Allocated,
20GNB,Allocated,
20GNC,Allocated,
20GND,Allocated,
20GNE,Allocated,
20GNF,Allocated,
20GNG,Allocated,
20GNH,Allocated,
20GNI,Allocated,
20GNJ,Allocated,
20GNK,Allocated,
20GNL,Allocated,
20GNM,Allocated,
20GNN,Allocated,
20GNO,Allocated,
20GNP,Reserved,
20GNQ,Allocated,
20GNR,Allocated,
20GNS,Allocated,
20GNT,Allocated,
20GNU,Allocated,
20GNV,Allocated,
20GNW,Allocated,
20GNX,Allocated,
20GNY,Allocated,
20GNZ,Allocated,
20GOA,Allocated,
20GOB,Allocated,
20GOC,Allocated,
20GOE,Allocated,
20GOF,Allocated,
20GOG,Allocated,
20GOH,Allocated,
20GOI,Allocated,
20GOJ,Allocated,
20GOK,Allocated,
20GOL,Allocated,
20GOM,Allocated,
20GON,Allocated,
20GOO,Allocated,
20GOP,Allocated,
20GOQ,Allocated,
20GOR,Reserved,
20GOS,Allocated,
20GOT,Allocated,
20GOU,Allocated,
20GOV,Allocated,
20GOW,Allocated,
20GOX,Allocated,
20GOY,Allocated,
20GOZ,Allocated,
20GPA,Allocated,
20GPB,Allocated,
20GPC,Allocated,
20GPD,Allocated,
20GPE,Allocated,
20GPF,Allocated,
20GPG,Allocated,
20GPH,Allocated,
20GPI,Allocated,
20GPJ,Allocated,
20GPK,Allocated,
20GPL,Allocated,
20GPM,Allocated,
20GPN,Allocated,
20GPO,Allocated,
20GPP,Allocated,
20GPQ,Allocated,
20GPR,Reserved,
20GPS,Allocated,
20GPT,Allocated,
20GPU,Allocated,
20GPV,Allocated,
20GPW,Allocated,
20GPX,Allocated,
20GPY,Allocated,
20GPZ,Reserved,
20GQA,Allocated,
20GQB,Allocated,
20GQC,Allocated,
20GQD,Allocated,
20GQE,Allocated,
20GQF,Reserved,
20GQG,Allocated,
20GQH,Allocated,
20GQI,Allocated,
20GQJ,Allocated,
20GQK,Allocated,
20GQL,Allocated,
20GQM,Allocated,
20GQN,Allocated,
20GQO,Allocated,
20GQP,Allocated,
20GQQ,Allocated,
20GQR,Allocated,
20GQS,Allocated,
20GQT,Allocated,
20GQU,Allocated,
20GQV,Allocated,
20GQW,Allocated,
20GQX,Allocated,
20GQY,Allocated,
20GQZ,Allocated,
20GRA,Allocated,
20GRB,Allocated,
20GRC,Allocated,
20GRD,Allocated,
20GRE,Allocated,
20GRF,Allocated,
20GRG,Allocated,
20GRH,Allocated,
20GRI,Allocated,
20GRJ,Allocated,
20GRK,Allocated,
20GRL,Allocated,
20GRM,Allocated,
20GRN,Allocated,
20GRO,Allocated,
20GRP,Allocated,
20GRQ,Allocated,
20GRR,Allocated,
20GRS,Allocated,
20GRT,Allocated,
20GRU,Allocated,
20GRV,Allocated,
20GRW,Allocated,
20GRX,Allocated,
20GRY,Allocated,
20GRZ,Allocated,
20GSA,Allocated,
20GSB,Allocated,
20GSC,Allocated,
20GSD,Allocated,
20GSE,Allocated,
20GSF,Allocated,
20GSG,Allocated,
20GSH,Allocated,
20GSI,Reserved,
20GSJ,Allocated,
20GSK,Allocated,
20GSL,Allocated,
20GSM,Allocated,
20GSN,Allocated,
20GSO,Allocated,
20GSP,Allocated,
20GSQ,Allocated,
20GSR,Allocated,
20GSS,Reserved,
20GST,Allocated,
20GSU,Allocated,
20GSV,Allocated,
20GSW,Allocated,
20GSX,Allocated,
20GSY,Reserved,
20GSZ,Allocated,
20GTA,Allocated,
20GTB,Allocated,
20GTC,Reserved,
20GTD,Allocated,
20GTE,Allocated,
20GTF,Allocated,
20GTG,Allocated,
20GTH,Allocated,
20GTI,Allocated,
20GTJ,Allocated,
20GTK,Allocated,
20GTL,Allocated,
20GTM,Allocated,
20GTN,Allocated,
20GTO,Allocated,
20GTP,Allocated,
20GTQ,Allocated,
20GTR,Allocated,
20GTS,Allocated,
20GTT,Allocated,
20GTU,Allocated,
20GTV,Allocated,
20GTW,Allocated,
20GTX,Reserved,
20GTY,Allocated,
20GTZ,Allocated,
20GUA,Allocated,
20GUB,Allocated,
20GUC,Allocated,
20GUD,Allocated,
20GUE,Allocated,
20GUF,Allocated,
20GUG,Allocated,
20GUH,Allocated,
20GUI,Allocated,
20GUJ,Allocated,
20GUK,Allocated,
20GUL,Allocated,
20GUM,Reserved,
20GUN,Allocated,
20GUO,Allocated,
20GUP,Allocated,
20GUQ,Allocated,
20GUR,Allocated,
20GUS,Reserved,
20GUT,Allocated,
20GUU,Allocated,
20GUV,Allocated,
20GUW,Allocated,
20GUX,Allocated,
20GUY,Allocated,
20GUZ,Reserved,
20GVA,Allocated,
20GVB,Allocated,
20GVC,Allocated,
20GVD,Allocated,
20GVE,Allocated,
20GVF,Allocated,
20GVG,Reserved,
20GVH,Allocated,
20GVI,Allocated,
20GVJ,Allocated,
20GVK,Allocated,
20GVL,Reserved,
20GVM,Allocated,
20GVN,Allocated,
20GVO,Allocated,
20GVP,Allocated,
20GVQ,Allocated,
20GVR,Allocated,
20GVS,Allocated,
20GVT,Allocated,
20GVU,Allocated,
20GVV,Allocated,
20GVW,Allocated,
20GVX,Allocated,
20GVY,Allocated,
20GVZ,Allocated,
20GWA,Allocated,
20GWB,Allocated,
20GWC,Allocated,
20GWD,Allocated,
20GWE,Allocated,
20GWF,Allocated,
20GWG,Allocated,
20GWH,Reserved,
20GWI,Allocated,
20GWJ,Allocated,
20GWK,Allocated,
20GWL,Allocated,
20GWM,Allocated,
20GWN,Allocated,
20GWO,Allocated,
20GWP,Allocated,
20GWQ,Allocated,
20GWR,Allocated,
20GWS,Allocated,
20GWT,Reserved,
20GWU,Allocated,
20GWV,Allocated,
20GWW,Reserved,
20GWX,Allocated,
20GWY,Allocated,
20GWZ,Allocated,
20GXA,Allocated,
20GXB,Allocated,
20GXC,Allocated,
20GXD,Allocated,
20GXE,Allocated,
20GXF,Allocated,
20GXG,Allocated,
20GXH,Reserved,
20GXI,Allocated,
20GXJ,Allocated,
20GXK,Allocated,
20GXL,Allocated,
20GXM,Allocated,
20GXN,Reserved,
20GXO,Reserved,
20GXP,Allocated,
20GXQ,Allocated,
20GXR,Reserved,
20GXS,Allocated,
20GXT,Allocated,
20GXU,Reserved,
20GXV,Allocated,
20GXW,Allocated,
20GXX,Allocated,
20GXY,Allocated,
20GXZ,Allocated,
20GYA,Allocated,
20GYB,Allocated,
20GYC,Allocated,
20GYD,Reserved,
20GYE,Allocated,
20GYF,Allocated,
20GYG,Allocated,
20GYH,Allocated,
20GYI,Allocated,
20GYJ,Allocated,
20GYK,Allocated,
20GYL,Allocated,
20GYM,Allocated,
20GYN,Allocated,
20GYO,Allocated,
20GYP,Allocated,
20GYQ,Allocated,
20GYR,Allocated,
20GYS,Reserved,
20GYT,Reserved,
20GYU,Allocated,
20GYV,Allocated,
20GYW,Allocated,
20GYX,Allocated,
20GYY,Allocated,
20GYZ,Allocated,
20GZA,Allocated,
20GZB,Allocated,
20GZC,Allocated,
20GZD,Allocated,
20GZE,Allocated,
20GZF,Allocated,
20GZG,Allocated,
20GZH,Allocated,
20GZI,Allocated,
20GZJ,Allocated,
20GZK,Allocated,
20GZL,Allocated,
20GZM,Allocated,
20GZN,Allocated,
20GZO,Reserved,
20GZP,Allocated,
20GZQ,Allocated,
20GZR,Allocated,
20GZS,Reserved,
20GZT,Allocated,
20GZU,Allocated,
20GZV,Reserved,
20GZW,Allocated,
20GZX,Allocated,
20GZY,Allocated,
20GZZ,Allocated,
20HAA,Reserved,
20HAB,Allocated,
20HAC,Allocated,
20HAD,Allocated,
20HAE,Allocated,
20HAF,Allocated,
20HAG,Allocated,
20HAH,Allocated,
20HAI,Allocated,
20HAJ,Allocated,
20HAK,Allocated,
20HAL,Allocated,
20HAM,Reserved,
20HAN,Allocated,
20HAO,Allocated,
20HAP,Allocated,
20HAQ,Allocated,
20HAR,Allocated,
20HAS,Allocated,
20HAT,Allocated,
20HAU,Allocated,
20HAV,Allocated,
20HAW,Allocated,
20HAX,Allocated,
20HAY,Allocated,
20HAZ,Allocated,
20HBA,Allocated,
20HBB,Allocated,
20HBC,Allocated,
20HBD,Allocated,
20HBE,Allocated,
20HBF,Allocated,
20HBG,Allocated,
20HBH,Allocated,
20HBI,Allocated,
20HBJ,Allocated,
20HBK,Allocated,
20HBL,Allocated,
20HBM,Available,
20HBN,Reserved,
20HBO,Allocated,
20HBP,Allocated,
20HBQ,Allocated,
20HBR,Allocated,
20HBS,Reserved,
20HBT,Allocated,
20HBU,Allocated,
20HBV,Allocated,
20HBW,Allocated,
20HBX,Allocated,
20HBY,Allocated,
20HBZ,Allocated,
20HCA,Allocated,
20HCB,Allocated,
20HCC,Allocated,
20HCD,Allocated,
20HCE,Allocated,
20HCF,Allocated,
20HCG,Allocated,
20HCH,Allocated,
20HCI,Allocated,
20HCJ,Allocated,
20HCK,Reserved,
20HCL,Allocated,
20HCM,Allocated,
20HCN,Allocated,
20HCO,Allocated,
20HCP,Allocated,
20HCR,Allocated,
20HCS,Allocated,
20HCT,Allocated,
20HCU,Allocated,
20HCV,Allocated,
20HCW,Allocated,
20HCX,Reserved,
20HCY,Allocated,
20HCZ,Allocated,
20HDA,Reserved,
20HDB,Allocated,
20HDC,Allocated,
20HDD,Allocated,
20HDE,Allocated,
20HDF,Allocated,
20HDG,Reserved,
20HDH,Reserved,
20HDI,Allocated,
20HDJ,Allocated,
20HDK,Allocated,
20HDL,Allocated,
20HDM,Allocated,
20HDN,Reserved,
20HDO,Allocated,
20HDP,Allocated,
20HDQ,Allocated,
20HDR,Allocated,
20HDS,Reserved,
20HDT,Allocated,
20HDU,Allocated,
20HDV,Allocated,
20HDW,Allocated,
20HDX,Allocated,
20HDY,Allocated,
20HDZ,Allocated,
20HEA,Allocated,
20HEB,Reserved,
20HEC,Allocated,
20HED,Allocated,
20HEE,Allocated,
20HEF,Allocated,
20HEG,Allocated,
20HEH,Allocated,
20HEI,Allocated,
20HEJ,Allocated,
20HEK,Allocated,
20HEL,Allocated,
20HEM,Allocated,
20HEN,Allocated,
20HEO,Allocated,
20HEP,Allocated,
20HEQ,Allocated,
20HER,Allocated,
20HES,Allocated,
20HET,Allocated,
20HEU,Allocated,
20HEV,Allocated,
20HEW,Allocated,
20HEX,Allocated,
20HEY,Reserved,
20HEZ,Allocated,
20HFA,Allocated,
20HFB,Allocated,
20HFC,Allocated,
20HFD,Reserved,
20HFE,Allocated,
20HFF,Allocated,
20HFG,Allocated,
20HFH,Allocated,
20HFI,Reserved,
20HFJ,Allocated,
20HFK,Allocated,
20HFL,Allocated,
20HFM,Allocated,
20HFN,Allocated,
20HFO,Allocated,
20HFP,Allocated,
20HFQ,Allocated,
20HFR,Allocated,
20HFS,Allocated,
20HFT,Allocated,
20HFU,Allocated,
20HFV,Allocated,
20HFW,Allocated,
20HFX,Allocated,
20HFY,Allocated,
20HFZ,Allocated,
20HGA,Allocated,
20HGB,Allocated,
20HGC,Allocated,
20HGD,Allocated,
20HGE,Allocated,
20HGF,Allocated,
20HGG,Allocated,
20HGH,Allocated,
20HGI,Allocated,
20HGJ,Allocated,
20HGK,Allocated,
20HGL,Allocated,
20HGM,Allocated,
20HGN,Reserved,
20HGO,Allocated,
20HGP,Allocated,
20HGQ,Allocated,
20HGR,Allocated,
20HGS,Allocated,
20HGT,Allocated,
20HGU,Allocated,
20HGV,Allocated,
20HGW,Allocated,
20HGX,Allocated,
20HGY,Allocated,
20HGZ,Allocated,
20HHA,Allocated,
20HHB,Allocated,
20HHC,Allocated,
20HHD,Allocated,
20HHE,Allocated,
20HHF,Allocated,
20HHG,Allocated,
20HHH,Allocated,
20HHI,Allocated,
20HHJ,Allocated,
20HHK,Allocated,
20HHL,Allocated,
20HHM,Allocated,
20HHN,Allocated,
20HHO,Allocated,
20HHP,Allocated,
20HHQ,Allocated,
20HHR,Allocated,
20HHS,Allocated,
20HHT,Allocated,
20HHU,Allocated,
20HHV,Allocated,
20HHW,Allocated,
20HHX,Allocated,
20HHY,Allocated,
20HHZ,Allocated,
20HIA,Allocated,
20HIB,Allocated,
20HIC,Allocated,
20HID,Allocated,
20HIE,Allocated,
20HIF,Allocated,
20HIG,Allocated,
20HIH,Allocated,
20HII,Allocated,
20HIJ,Allocated,
20HIK,Allocated,
20HIL,Allocated,
20HIM,Allocated,
20HIN,Allocated,
20HIO,Allocated,
20HIP,Allocated,
20HIQ,Allocated,
20HIR,Allocated,
20HIS,Allocated,
20HIT,Allocated,
20HIU,Allocated,
20HIW,Allocated,
20HIX,Allocated,
20HIY,Allocated,
20HIZ,Allocated,
20HJA,Allocated,
20HJB,Allocated,
20HJC,Allocated,
20HJD,Allocated,
20HJE,Allocated,
20HJF,Allocated,
20HJG,Allocated,
20HJH,Allocated,
20HJI,Allocated,
20HJJ,Allocated,
20HJK,Allocated,
20HJL,Allocated,
20HJM,Allocated,
20HJN,Allocated,
20HJO,Allocated,
20HJP,Allocated,
20HJQ,Allocated,
20HJR,Reserved,
20HJS,Allocated,
20HJT,Allocated,
20HJU,Allocated,
20HJV,Allocated,
20HJW,Allocated,
20HJX,Allocated,
20HJY,Allocated,
20HJZ,Allocated,
20HKA,Allocated,
20HKB,Allocated,
20HKC,Allocated,
20HKD,Allocated,
20HKE,Allocated,
20HKF,Allocated,
20HKG,Allocated,
20HKH,Allocated,
20HKI,Allocated,
20HKJ,Allocated,
20HKK,Allocated,
20HKL,Allocated,
20HKM,Allocated,
20HKN,Reserved,
20HKO,Allocated,
20HKP,Allocated,
20HKQ,Allocated,
20HKR,Allocated,
20HKS,Allocated,
20HKT,Allocated,
20HKU,Reserved,
20HKV,Allocated,
20HKW,Allocated,
20HKX,Allocated,
20HKY,Reserved,
20HKZ,Allocated,
20HLA,Allocated,
20HLB,Allocated,
20HLC,Allocated,
20HLD,Allocated,
20HLE,Allocated,
20HLF,Allocated,
20HLG,Allocated,
20HLH,Allocated,
20HLI,Allocated,
20HLJ,Allocated,
20HLK,Reserved,
20HLL,Allocated,
20HLM,Allocated,
20HLN,Allocated,
20HLO,Allocated,
20HLP,Allocated,
20HLQ,Allocated,
20HLR,Allocated,
20HLS,Reserved,
20HLT,Reserved,
20HLU,Allocated,
20HLV,Allocated,
20HLW,Reserved,
20HLX,Allocated,
20HLY,Allocated,
20HLZ,Allocated,
20HMA,Allocated,
20HMB,Allocated,
20HMC,Allocated,
20HMD,Reserved,
20HME,Allocated,
20HMF,Allocated,
20HMG,Allocated,
20HMH,Reserved,
20HMI,Allocated,
20HMJ,Reserved,
20HMK,Allocated,
20HML,Allocated,
20HMM,Allocated,
20HMN,Allocated,
20HMO,Allocated,
20HMP,Allocated,
20HMQ,Allocated,
20HMR,Allocated,
20HMS,Allocated,
20HMT,Allocated,
20HMU,Allocated,
20HMV,Allocated,
20HMW,Allocated,
20HMX,Allocated,
20HMY,Allocated,
20HMZ,Allocated,
20HNA,Allocated,
20HNB,Allocated,
20HNC,Allocated,
20HND,Allocated,
20HNE,Allocated,
20HNF,Allocated,
20HNG,Allocated,
20HNH,Allocated,
20HNI,Allocated,
20HNJ,Allocated,
20HNK,Allocated,
20HNL,Allocated,
20HNM,Allocated,
20HNN,Allocated,
20HNO,Allocated,
20HNP,Allocated,
20HNQ,Allocated,
20HNR,Allocated,
20HNS,Allocated,
20HNT,Allocated,
20HNU,Allocated,
20HNV,Allocated,
20HNW,Allocated,
20HNX,Allocated,
20HNY,Allocated,
20HNZ,Reserved,
20HOB,Allocated,
20HOC,Allocated,
20HOD,Allocated,
20HOE,Allocated,
20HOF,Allocated,
20HOG,Allocated,
20HOH,Allocated,
20HOI,Allocated,
20HOJ,Allocated,
20HOK,Allocated,
20HOL,Allocated,
20HOM,Allocated,
20HOO,Allocated,
20HOP,Allocated,
20HOQ,Allocated,
20HOS,Allocated,
20HOT,Allocated,
20HOU,Allocated,
20HOV,Allocated,
20HOW,Reserved,
20HOX,Allocated,
20HOY,Allocated,
20HOZ,Allocated,
20HPA,Reserved,
20HPB,Allocated,
20HPC,Allocated,
20HPD,Allocated,
20HPE,Allocated,
20HPF,Allocated,
20HPG,Allocated,
20HPH,Allocated,
20HPI,Allocated,
20HPJ,Allocated,
20HPK,Allocated,
20HPL,Allocated,
20HPM,Allocated,
20HPN,Allocated,
20HPO,Allocated,
20HPP,Allocated,
20HPQ,Allocated,
20HPR,Allocated,
20HPS,Allocated,
20HPT,Allocated,
20HPU,Allocated,
20HPV,Allocated,
20HPW,Allocated,
20HPX,Allocated,
20HPY,Allocated,
20HPZ,Allocated,
20HQA,Allocated,
20HQB,Allocated,
20HQC,Allocated,
20HQD,Allocated,
20HQE,Allocated,
20HQF,Allocated,
20HQG,Allocated,
20HQH,Allocated,
20HQI,Allocated,
20HQJ,Allocated,
20HQK,Allocated,
20HQL,Allocated,
20HQM,Allocated,
20HQN,Allocated,
20HQO,Allocated,
20HQP,Allocated,
20HQQ,Allocated,
20HQR,Allocated,
20HQS,Allocated,
20HQT,Allocated,
20HQU,Allocated,
20HQV,Allocated,
20HQW,Allocated,
20HQX,Allocated,
20HQY,Allocated,
20HQZ,Allocated,
20HRA,Allocated,
20HRB,Allocated,
20HRC,Reserved,
20HRD,Allocated,
20HRE,Allocated,
20HRF,Allocated,
20HRG,Allocated,
20HRH,Allocated,
20HRI,Allocated,
20HRJ,Allocated,
20HRK,Allocated,
20HRL,Allocated,
20HRM,Allocated,
20HRN,Allocated,
20HRO,Allocated,
20HRP,Allocated,
20HRQ,Allocated,
20HRR,Allocated,
20HRS,Allocated,
20HRT,Allocated,
20HRU,Reserved,
20HRV,Allocated,
20HRW,Allocated,
20HRX,Allocated,
20HRY,Allocated,
20HRZ,Allocated,
20HSA,Allocated,
20HSB,Allocated,
20HSC,Allocated,
20HSD,Allocated,
20HSE,Allocated,
20HSF,Allocated,
20HSG,Allocated,
20HSH,Allocated,
20HSI,Allocated,
20HSJ,Allocated,
20HSK,Allocated,
20HSL,Allocated,
20HSN,Allocated,
20HSO,Allocated,
20HSP,Allocated,
20HSS,Allocated,
20HST,Allocated,
20HSW,Allocated,
20HSY,Allocated,
20HTA,Allocated,
20HTB,Allocated,
20HTC,Allocated,
20HTD,Allocated,
20HTE,Allocated,
20HTF,Reserved,
20HTG,Allocated,
20HTH,Allocated,
20HTJ,Allocated,
20HTL,Allocated,
20HTM,Allocated,
20HTO,Allocated,
20HTQ,Reserved,
20HTR,Allocated,
20HTS,Allocated,
20HTT,Allocated,
20HTV,Allocated,
20HTW,Allocated,
20HTX,Allocated,
20HTY,Allocated,
20HTZ,Allocated,
20HUB,Reserved,
20HUD,Allocated,
20HUE,Allocated,
20HUF,Allocated,
20HUG,Reserved,
20HUH,Allocated,
20HUL,Allocated,
20HUM,Allocated,
20HUN,Allocated,
20HUO,Reserved,
20HUR,Allocated,
20HUT,Allocated,
20HUU,Allocated,
20HUV,Allocated,
20HUW,Allocated,
20HUZ,Allocated,
20HVA,Allocated,
20HVC,Allocated,
20HVE,Allocated,
20HVF,Allocated,
20HVK,Allocated,
20HVL,Allocated,
20HVM,Allocated,
20HVN,Allocated,
20HVS,Reserved,
20HVW,Allocated,
20HVX,Allocated,
20HVZ,Allocated,
20HWB,Allocated,
20HWC,Allocated,
20HWD,Reserved,
20HWE,Allocated,
20HWF,Allocated,
20HWG,Allocated,
20HWK,Allocated,
20HWM,Reserved,
20HWN,Allocated,
20HWO,Allocated,
20HWP,Reserved,
20HWR,Allocated,
20HWW,Allocated,
20HWX,Allocated,
20HXD,Allocated,
20HXE,Allocated,
20HXG,Allocated,
20HXH,Allocated,
20HXS,Allocated,
20HXT,Allocated,
20HXX,Allocated,
20HYA,Allocated,
20HYC,Allocated,
20HYD,Allocated,
20HYE,Allocated,
20HYG,Allocated,
20HYK,Allocated,
20HYL,Allocated,
20HYM,Allocated,
20HYP,Allocated,
20HYQ,Allocated,
20HYR,Allocated,
20HYT,Allocated,
20HYW,Allocated,
20HYZ,Allocated,
20HZD,Allocated,
20HZF,Allocated,
20HZI,Reserved,
20HZL,Allocated,
20HZM,Allocated,
20HZS,Allocated,
20HZT,Allocated,
20HZU,Allocated,
20HZX,Allocated,
20HZY,Allocated,
20IAA,Allocated,
20IAB,Allocated,
20IAC,Reserved,
20IAD,Allocated,
20IAE,Allocated,
20IAF,Allocated,
20IAG,Allocated,
20IAH,Allocated,
20IAI,Allocated,
20IAJ,Allocated,
20IAK,Allocated,
20IAL,Allocated,
20IAM,Reserved,
20IAN,Allocated,
20IAO,Allocated,
20IAP,Allocated,
20IAR,Allocated,
20IAS,Allocated,
20IAT,Reserved,
20IAW,Allocated,
20IAY,Allocated,
20IAZ,Allocated,
20IBA,Allocated,
20IBB,Allocated,
20IBC,Allocated,
20IBE,Allocated,
20IBF,Allocated,
20IBG,Allocated,
20IBI,Allocated,
20IBM,Allocated,
20IBN,Allocated,
20IBO,Allocated,
20IBQ,Allocated,
20IBT,Allocated,
20IBU,Allocated,
20IBW,Allocated,
20IBX,Allocated,
20IBY,Allocated,
20IBZ,Allocated,
20ICA,Allocated,
20ICB,Allocated,
20ICC,Allocated,
20ICD,Allocated,
20ICE,Allocated,
20ICF,Allocated,
20ICG,Allocated,
20ICI,Allocated,
20ICJ,Allocated,
20ICK,Allocated,
20ICL,Allocated,
20ICM,Allocated,
20ICN,Allocated,
20ICO,Allocated,
20ICP,Allocated,
20ICQ,Allocated,
20ICS,Allocated,
20ICT,Allocated,
20ICU,Allocated,
20ICW,Reserved,
20ICX,Allocated,
20ICY,Allocated,
20IDA,Allocated,
20IDB,Reserved,
20IDC,Allocated,
20IDD,Allocated,
20IDE,Allocated,
20IDF,Allocated,
20IDG,Reserved,
20IDH,Allocated,
20IDI,Allocated,
